# Wavelength(micron)	Flux(Jy)	Flux_error(Jy)
1.9273e+00 1.0338e-06 6.8126e-07
1.9461e+00 -3.2822e-07 6.9204e-07
1.9647e+00 -8.2613e-07 7.1074e-07
1.9832e+00 9.4422e-07 7.1068e-07
2.0017e+00 7.5219e-07 7.0415e-07
2.0200e+00 -1.6859e-07 7.3431e-07
2.0382e+00 1.2054e-06 7.5280e-07
2.0563e+00 1.3024e-06 7.3608e-07
2.0744e+00 1.4056e-06 7.4368e-07
2.0923e+00 -1.8351e-07 7.5590e-07
2.1101e+00 -5.8306e-07 7.8006e-07
2.1278e+00 6.9206e-07 7.9867e-07
2.1455e+00 2.9894e-07 8.0039e-07
2.1630e+00 -3.2982e-08 8.0606e-07
2.1804e+00 8.0556e-07 8.2369e-07
2.1977e+00 1.3091e-06 8.1309e-07
2.2150e+00 -2.1869e-07 8.4073e-07
2.2321e+00 3.0900e-07 8.6833e-07
2.2491e+00 -5.0743e-07 8.9326e-07
2.2661e+00 -1.8498e-07 8.7033e-07
2.2829e+00 -1.3203e-06 8.9087e-07
2.2997e+00 -5.4299e-07 8.6463e-07
2.3163e+00 4.5751e-07 8.6261e-07
2.3329e+00 -4.5302e-07 9.1795e-07
2.3494e+00 6.5483e-07 8.9977e-07
2.3657e+00 1.6046e-06 9.1049e-07
2.3820e+00 8.5375e-07 9.0776e-07
2.3982e+00 1.2827e-06 9.4089e-07
2.4144e+00 6.3325e-07 9.0255e-07
2.4304e+00 -9.1088e-07 9.3295e-07
2.4463e+00 4.6717e-07 9.3913e-07
2.4622e+00 1.3334e-06 9.2803e-07
2.4779e+00 1.2609e-06 9.3221e-07
2.4936e+00 2.3712e-07 9.4880e-07
2.5092e+00 5.4787e-07 9.4198e-07
2.5248e+00 9.8642e-07 9.7578e-07
2.5402e+00 4.5094e-07 9.5039e-07
2.5556e+00 -4.3482e-07 9.7904e-07
2.5708e+00 7.7828e-07 9.8316e-07
2.5860e+00 9.9068e-07 9.8548e-07
2.6012e+00 5.0505e-07 9.9075e-07
2.6162e+00 1.8362e-06 1.0436e-06
2.6312e+00 4.9633e-07 1.0488e-06
2.6461e+00 -1.3418e-06 1.0394e-06
2.6609e+00 -3.9105e-07 1.0776e-06
2.6757e+00 -1.2410e-06 1.0622e-06
2.6904e+00 6.8299e-07 1.0801e-06
2.7050e+00 9.4523e-07 1.0869e-06
2.7195e+00 2.0379e-06 1.0988e-06
2.7340e+00 3.0558e-07 1.1392e-06
2.7484e+00 1.6834e-06 1.1686e-06
2.7627e+00 7.4304e-07 1.1599e-06
2.7770e+00 8.9559e-07 1.1906e-06
2.7912e+00 1.0718e-06 1.1713e-06
2.8053e+00 8.2256e-07 1.2295e-06
2.8194e+00 1.8926e-07 1.2420e-06
2.8334e+00 8.3572e-07 1.2303e-06
2.8473e+00 7.8038e-07 1.2271e-06
2.8612e+00 8.6755e-07 1.2569e-06
2.8750e+00 2.5844e-06 1.3050e-06
2.8888e+00 4.0037e-06 1.3155e-06
2.9025e+00 2.4525e-06 1.2973e-06
2.9161e+00 1.6937e-06 1.3398e-06
2.9297e+00 4.4035e-06 1.3386e-06
2.9432e+00 4.6637e-06 1.3867e-06
2.9567e+00 5.9626e-06 1.3921e-06
2.9701e+00 5.5065e-06 1.3548e-06
2.9834e+00 7.2115e-06 1.3657e-06
2.9967e+00 4.0874e-06 1.3801e-06
3.0099e+00 6.3217e-06 1.4205e-06
3.0231e+00 9.3079e-06 1.4423e-06
3.0362e+00 7.9117e-06 1.4564e-06
3.0493e+00 8.7067e-06 1.4388e-06
3.0623e+00 9.7873e-06 1.4695e-06
3.0753e+00 1.1697e-05 1.4452e-06
3.0882e+00 8.7097e-06 1.4257e-06
3.1010e+00 7.0835e-06 1.4966e-06
3.1139e+00 8.8432e-06 1.5042e-06
3.1266e+00 7.9255e-06 1.5815e-06
3.1393e+00 6.3887e-06 1.4568e-06
3.1520e+00 3.5188e-06 1.5084e-06
3.1646e+00 2.7333e-06 1.5597e-06
3.1771e+00 2.7068e-06 1.5844e-06
3.1897e+00 -9.3911e-08 1.5468e-06
3.2021e+00 -2.0869e-08 1.5281e-06
3.2145e+00 -5.3692e-07 1.5521e-06
3.2269e+00 -6.7433e-07 1.5312e-06
3.2392e+00 7.3605e-08 1.5751e-06
3.2515e+00 1.3854e-06 1.5504e-06
3.2637e+00 2.1252e-07 1.5741e-06
3.2759e+00 3.7302e-07 1.6955e-06
3.2881e+00 3.4585e-06 1.6353e-06
3.3002e+00 9.9108e-07 1.5935e-06
3.3122e+00 -1.4877e-06 1.6930e-06
3.3242e+00 1.6805e-06 1.6545e-06
3.3362e+00 8.8366e-07 1.6856e-06
3.3481e+00 8.9276e-07 1.7196e-06
3.3600e+00 4.1013e-06 1.6779e-06
3.3719e+00 2.0028e-06 1.7741e-06
3.3837e+00 1.0544e-06 1.8323e-06
3.3954e+00 -2.0295e-07 1.7317e-06
3.4071e+00 -5.5976e-07 1.7268e-06
3.4188e+00 2.8805e-06 1.7721e-06
3.4305e+00 2.0343e-06 1.7725e-06
3.4421e+00 -5.5300e-07 1.7920e-06
3.4536e+00 3.3092e-06 1.7996e-06
3.4652e+00 1.9271e-06 1.8319e-06
3.4766e+00 1.8023e-06 1.8010e-06
3.4881e+00 2.6025e-06 1.8782e-06
3.4995e+00 4.9439e-06 1.8603e-06
3.5109e+00 5.6921e-06 1.8578e-06
3.5222e+00 8.7900e-06 1.8887e-06
3.5335e+00 7.4584e-06 1.9670e-06
3.5448e+00 4.5622e-06 1.9095e-06
3.5560e+00 7.0845e-06 1.8988e-06
3.5672e+00 8.0728e-06 2.0586e-06
3.5783e+00 5.5775e-06 1.9911e-06
3.5895e+00 4.9921e-06 1.9518e-06
3.6006e+00 5.0500e-06 2.0220e-06
3.6116e+00 9.4110e-06 2.0428e-06
3.6226e+00 1.3961e-05 2.1147e-06
3.6336e+00 1.7099e-05 2.0769e-06
3.6446e+00 1.4244e-05 2.0662e-06
3.6555e+00 2.2692e-05 2.1612e-06
3.6664e+00 2.5597e-05 2.1258e-06
3.6772e+00 2.4603e-05 2.1591e-06
3.6880e+00 2.8987e-05 2.1975e-06
3.6988e+00 3.0485e-05 2.2169e-06
3.7096e+00 2.7613e-05 2.2855e-06
3.7203e+00 2.7763e-05 2.2636e-06
3.7310e+00 3.2651e-05 2.3476e-06
3.7416e+00 3.3973e-05 2.4035e-06
3.7523e+00 4.2112e-05 2.4707e-06
3.7629e+00 4.6889e-05 2.4666e-06
3.7734e+00 3.9330e-05 2.4358e-06
3.7840e+00 3.1031e-05 2.3956e-06
3.7945e+00 4.0258e-05 2.5336e-06
3.8049e+00 5.9186e-05 2.5699e-06
3.8154e+00 6.8888e-05 2.6754e-06
3.8258e+00 7.8172e-05 2.7826e-06
3.8362e+00 6.4778e-05 2.6235e-06
3.8466e+00 4.4483e-05 2.5371e-06
3.8569e+00 5.3577e-05 2.6550e-06
3.8672e+00 5.8293e-05 2.6917e-06
3.8775e+00 5.7284e-05 2.7151e-06
3.8877e+00 6.2097e-05 2.7103e-06
3.8979e+00 6.5228e-05 2.7942e-06
3.9081e+00 7.4755e-05 2.8972e-06
3.9183e+00 7.8694e-05 2.9221e-06
3.9284e+00 8.5155e-05 2.9623e-06
3.9385e+00 9.2063e-05 3.0755e-06
3.9486e+00 9.9870e-05 3.0504e-06
3.9587e+00 1.0231e-04 3.1772e-06
3.9687e+00 1.0045e-04 3.1606e-06
3.9787e+00 9.8423e-05 3.2577e-06
3.9887e+00 1.1359e-04 3.3555e-06
3.9986e+00 1.1790e-04 3.3734e-06
4.0085e+00 1.1215e-04 3.3786e-06
4.0184e+00 1.2821e-04 3.4276e-06
4.0283e+00 1.2337e-04 3.3008e-06
4.0382e+00 1.2088e-04 3.4108e-06
4.0480e+00 1.3275e-04 3.4764e-06
4.0578e+00 1.4349e-04 3.5700e-06
4.0676e+00 1.4497e-04 3.5922e-06
4.0773e+00 1.4560e-04 3.6548e-06
4.0870e+00 1.5908e-04 3.7421e-06
4.0967e+00 1.6603e-04 3.8126e-06
4.1064e+00 1.6358e-04 3.8453e-06
4.1161e+00 1.5847e-04 3.7850e-06
4.1257e+00 1.8529e-04 3.9450e-06
4.1353e+00 1.9465e-04 3.9621e-06
4.1449e+00 1.7389e-04 3.9179e-06
4.1544e+00 1.6908e-04 3.9145e-06
4.1640e+00 1.9863e-04 4.0555e-06
4.1735e+00 2.1022e-04 4.1511e-06
4.1830e+00 1.8607e-04 4.1006e-06
4.1924e+00 1.7573e-04 3.9723e-06
4.2019e+00 1.9549e-04 4.2193e-06
4.2113e+00 1.9472e-04 4.2478e-06
4.2207e+00 1.7424e-04 4.2126e-06
4.2301e+00 1.7780e-04 4.1874e-06
4.2394e+00 2.0624e-04 4.2815e-06
4.2488e+00 2.0743e-04 4.3689e-06
4.2581e+00 2.0401e-04 4.2872e-06
4.2674e+00 2.0001e-04 4.3779e-06
4.2766e+00 2.1499e-04 4.5941e-06
4.2859e+00 2.1963e-04 4.6817e-06
4.2951e+00 2.0891e-04 4.6208e-06
4.3043e+00 1.9769e-04 4.5737e-06
4.3135e+00 2.1016e-04 4.6637e-06
4.3227e+00 2.4014e-04 4.7638e-06
4.3318e+00 2.2119e-04 4.6913e-06
4.3409e+00 2.0085e-04 4.4743e-06
4.3500e+00 2.0990e-04 4.5162e-06
4.3591e+00 2.1336e-04 4.5753e-06
4.3682e+00 2.4277e-04 4.7447e-06
4.3772e+00 2.4149e-04 4.7545e-06
4.3863e+00 2.0799e-04 4.5709e-06
4.3953e+00 1.9205e-04 4.6045e-06
4.4042e+00 2.4576e-04 4.9245e-06
4.4132e+00 2.6443e-04 4.9907e-06
4.4222e+00 2.1752e-04 4.7361e-06
4.4311e+00 1.8068e-04 4.5587e-06
4.4400e+00 2.0080e-04 4.7170e-06
4.4489e+00 2.2401e-04 4.8897e-06
4.4577e+00 2.2755e-04 4.9364e-06
4.4666e+00 2.1139e-04 4.8520e-06
4.4754e+00 2.0507e-04 4.8510e-06
4.4842e+00 2.1494e-04 5.0719e-06
4.4930e+00 2.2104e-04 5.1347e-06
4.5018e+00 2.0544e-04 4.9303e-06
4.5106e+00 1.8355e-04 4.8278e-06
4.5193e+00 1.6307e-04 4.8334e-06
4.5280e+00 1.5425e-04 4.6436e-06
4.5367e+00 1.8871e-04 4.8243e-06
4.5454e+00 2.0110e-04 5.0170e-06
4.5541e+00 1.9231e-04 4.9803e-06
4.5627e+00 1.7753e-04 4.9577e-06
4.5713e+00 1.5849e-04 4.8077e-06
4.5800e+00 1.7398e-04 4.8740e-06
4.5886e+00 1.9145e-04 5.0508e-06
4.5971e+00 1.9881e-04 5.2298e-06
4.6057e+00 1.8414e-04 5.0143e-06
4.6142e+00 1.6404e-04 4.9938e-06
4.6228e+00 1.4702e-04 5.0188e-06
4.6313e+00 1.7938e-04 5.1259e-06
4.6398e+00 1.9301e-04 5.1870e-06
4.6482e+00 1.7947e-04 5.3171e-06
4.6567e+00 1.8451e-04 5.3967e-06
4.6651e+00 1.8681e-04 5.1338e-06
4.6736e+00 1.5261e-04 5.0588e-06
4.6820e+00 1.8949e-04 5.1754e-06
4.6904e+00 2.1586e-04 5.5044e-06
4.6988e+00 1.8928e-04 5.2874e-06
4.7071e+00 1.7228e-04 5.1937e-06
4.7155e+00 1.7733e-04 5.2204e-06
4.7238e+00 1.6255e-04 5.2399e-06
4.7321e+00 1.7758e-04 5.2511e-06
4.7404e+00 2.0481e-04 5.5308e-06
4.7487e+00 2.0365e-04 5.5733e-06
4.7570e+00 1.8721e-04 5.5359e-06
4.7652e+00 1.7693e-04 5.4762e-06
4.7734e+00 1.4345e-04 5.3751e-06
4.7817e+00 1.2844e-04 5.1913e-06
4.7899e+00 1.6642e-04 5.4589e-06
4.7981e+00 1.9696e-04 5.6460e-06
4.8062e+00 1.6695e-04 5.5924e-06
4.8144e+00 1.6214e-04 5.6575e-06
4.8225e+00 1.9586e-04 5.8181e-06
4.8307e+00 1.7718e-04 5.5675e-06
4.8388e+00 1.3277e-04 5.5389e-06
4.8469e+00 1.5336e-04 5.8546e-06
4.8550e+00 2.1017e-04 6.1726e-06
4.8630e+00 2.2233e-04 6.1382e-06
4.8711e+00 2.2038e-04 6.1058e-06
4.8791e+00 2.0079e-04 5.9237e-06
4.8871e+00 1.5757e-04 5.8527e-06
4.8952e+00 1.3264e-04 5.7323e-06
4.9031e+00 1.6635e-04 6.0374e-06
4.9111e+00 2.0177e-04 6.2889e-06
4.9191e+00 2.2749e-04 6.3694e-06
4.9271e+00 2.0114e-04 6.2863e-06
4.9350e+00 1.6178e-04 5.9366e-06
4.9429e+00 1.3414e-04 5.7764e-06
4.9508e+00 9.0595e-05 5.5558e-06
4.9587e+00 1.2379e-04 5.7638e-06
4.9666e+00 1.8039e-04 6.2146e-06
4.9745e+00 1.7488e-04 6.2156e-06
4.9823e+00 2.0068e-04 6.3213e-06
4.9902e+00 2.1557e-04 6.4797e-06
4.9980e+00 1.9183e-04 6.3479e-06
5.0058e+00 1.4828e-04 6.0593e-06
5.0136e+00 8.3651e-05 5.8397e-06
5.0214e+00 8.1683e-05 5.8383e-06
5.0292e+00 1.2993e-04 6.3248e-06
5.0370e+00 1.7568e-04 6.7646e-06
5.0447e+00 2.0741e-04 7.0901e-06
5.0524e+00 2.1573e-04 6.8498e-06
5.0602e+00 2.2851e-04 6.8797e-06
5.0679e+00 2.0383e-04 7.0126e-06
5.0756e+00 1.2099e-04 6.4978e-06
5.0833e+00 1.0329e-04 6.8243e-06
5.0909e+00 1.4572e-04 6.7808e-06
5.0986e+00 1.5025e-04 6.5841e-06
5.1062e+00 1.2523e-04 6.4858e-06
5.1139e+00 1.3910e-04 6.8071e-06
5.1215e+00 1.5509e-04 6.9263e-06
5.1291e+00 1.1096e-04 6.9086e-06
5.1367e+00 6.1678e-05 6.4782e-06
5.1443e+00 5.2905e-05 6.3758e-06
5.1519e+00 9.2207e-05 6.7634e-06
5.1594e+00 1.1707e-04 6.9761e-06
5.1670e+00 1.3410e-04 7.1364e-06
5.1745e+00 1.5289e-04 7.3573e-06
5.1820e+00 1.4916e-04 7.3993e-06
5.1895e+00 1.1736e-04 7.2644e-06
5.2048e+00 9.9259e-05 2.6926e-07
5.2671e+00 8.6734e-05 2.5429e-07
5.3281e+00 7.5347e-05 2.5156e-07
5.3879e+00 6.8332e-05 2.3631e-07
5.4466e+00 3.6710e-05 2.3390e-07
5.5044e+00 3.0274e-05 2.3641e-07
5.5610e+00 2.1314e-05 2.1386e-07
5.6169e+00 1.9163e-05 2.0858e-07
5.6719e+00 1.6061e-05 2.0849e-07
5.7261e+00 1.4255e-05 2.0013e-07
5.7796e+00 1.4130e-05 2.1099e-07
5.8322e+00 1.2055e-05 2.1852e-07
5.8840e+00 1.0095e-05 2.2200e-07
5.9350e+00 1.0681e-05 2.2349e-07
5.9853e+00 1.1755e-05 2.4967e-07
6.0350e+00 1.3932e-05 2.3366e-07
6.0840e+00 1.3407e-05 2.5673e-07
6.1323e+00 1.3285e-05 2.5773e-07
6.1800e+00 2.1444e-05 2.5546e-07
6.2270e+00 3.0983e-05 2.6651e-07
6.2736e+00 4.2085e-05 2.8260e-07
6.3194e+00 3.4320e-05 2.7848e-07
6.3648e+00 2.3575e-05 2.6789e-07
6.4097e+00 1.5472e-05 2.5825e-07
6.4540e+00 1.2148e-05 2.5330e-07
6.4979e+00 1.0219e-05 2.6865e-07
6.5414e+00 1.1601e-05 2.6648e-07
6.5844e+00 1.2828e-05 2.7309e-07
6.6271e+00 1.5968e-05 2.8907e-07
6.6692e+00 2.2655e-05 3.0502e-07
6.7112e+00 2.7850e-05 3.3494e-07
6.7527e+00 2.8058e-05 3.4178e-07
6.7939e+00 2.8986e-05 3.1018e-07
6.8347e+00 2.8132e-05 3.2054e-07
6.8752e+00 3.6848e-05 3.5290e-07
6.9154e+00 4.6976e-05 3.5447e-07
6.9553e+00 4.7466e-05 3.6384e-07
6.9947e+00 4.1840e-05 3.6404e-07
7.0340e+00 3.4674e-05 3.9989e-07
7.0729e+00 3.5036e-05 4.1063e-07
7.1115e+00 5.0953e-05 4.3303e-07
7.1498e+00 4.3107e-05 3.9956e-07
7.1877e+00 4.6349e-05 3.8901e-07
7.2254e+00 4.2893e-05 3.9222e-07
7.2629e+00 4.1590e-05 4.0480e-07
7.2999e+00 3.1759e-05 3.9736e-07
7.3368e+00 2.4396e-05 3.8827e-07
7.3734e+00 2.0308e-05 3.9759e-07
7.4096e+00 1.8606e-05 3.8751e-07
7.4456e+00 2.2179e-05 3.9252e-07
7.4814e+00 2.3814e-05 4.0018e-07
7.5169e+00 2.5801e-05 4.0650e-07
7.5521e+00 3.3898e-05 4.2056e-07
7.5871e+00 3.8290e-05 4.2667e-07
7.6219e+00 3.1954e-05 4.0741e-07
7.6563e+00 2.5649e-05 4.1429e-07
7.6906e+00 1.7948e-05 4.1702e-07
7.7246e+00 2.0408e-05 4.1404e-07
7.7584e+00 2.5822e-05 4.2467e-07
7.7920e+00 3.1273e-05 4.3366e-07
7.8253e+00 3.1510e-05 4.4419e-07
7.8585e+00 2.5142e-05 4.3801e-07
7.8914e+00 2.3562e-05 4.2718e-07
7.9241e+00 3.1441e-05 4.4074e-07
7.9567e+00 4.2039e-05 4.7879e-07
7.9889e+00 4.1570e-05 4.7948e-07
8.0210e+00 4.1186e-05 4.9113e-07
8.0530e+00 4.7015e-05 5.0134e-07
8.0847e+00 5.7704e-05 5.3175e-07
8.1163e+00 6.8389e-05 5.4939e-07
8.1477e+00 6.7901e-05 5.6295e-07
8.1789e+00 7.4001e-05 5.6624e-07
8.2099e+00 8.1567e-05 5.9831e-07
8.2408e+00 8.7775e-05 6.1369e-07
8.2716e+00 1.0691e-04 6.3933e-07
8.3021e+00 8.8389e-05 6.3654e-07
8.3326e+00 9.1410e-05 6.8517e-07
8.3629e+00 1.0673e-04 6.9773e-07
8.3930e+00 1.3335e-04 6.8579e-07
8.4230e+00 1.4398e-04 7.0641e-07
8.4529e+00 1.4254e-04 7.0726e-07
8.4825e+00 1.4750e-04 7.1151e-07
8.5121e+00 1.3627e-04 7.2354e-07
8.5416e+00 1.5389e-04 7.4183e-07
8.5709e+00 1.7011e-04 7.8574e-07
8.6001e+00 1.7380e-04 7.8585e-07
8.6292e+00 1.5281e-04 7.9630e-07
8.6581e+00 1.6108e-04 7.9927e-07
8.6869e+00 1.7114e-04 8.1533e-07
8.7156e+00 1.7974e-04 8.1857e-07
8.7441e+00 1.9022e-04 8.1283e-07
8.7725e+00 1.7831e-04 7.5409e-07
8.8008e+00 1.6458e-04 8.1326e-07
8.8289e+00 1.9146e-04 8.1505e-07
8.8570e+00 1.9150e-04 8.5819e-07
8.8849e+00 1.8947e-04 8.5537e-07
8.9126e+00 1.7312e-04 8.5171e-07
8.9403e+00 1.6410e-04 8.4578e-07
8.9678e+00 1.6602e-04 8.5015e-07
8.9952e+00 1.7885e-04 8.6637e-07
9.0225e+00 1.7061e-04 8.8766e-07
9.0497e+00 1.8214e-04 8.8172e-07
9.0767e+00 1.6952e-04 9.0512e-07
9.1037e+00 1.7326e-04 8.5706e-07
9.1305e+00 1.7312e-04 9.2154e-07
9.1572e+00 1.6146e-04 9.3286e-07
9.1837e+00 1.5511e-04 9.4827e-07
9.2102e+00 1.4873e-04 9.3683e-07
9.2365e+00 1.5356e-04 9.6926e-07
9.2628e+00 1.5876e-04 9.5226e-07
9.2889e+00 1.5181e-04 9.4715e-07
9.3149e+00 1.3967e-04 9.1055e-07
9.3408e+00 1.3836e-04 9.3768e-07
9.3666e+00 1.4354e-04 9.5144e-07
9.3923e+00 1.6696e-04 9.8584e-07
9.4180e+00 1.8624e-04 1.0035e-06
9.4434e+00 1.7967e-04 1.0163e-06
9.4688e+00 1.6023e-04 1.0011e-06
9.4940e+00 1.4060e-04 9.8728e-07
9.5192e+00 1.3454e-04 9.9148e-07
9.5442e+00 1.4408e-04 1.0212e-06
9.5692e+00 1.8036e-04 1.0511e-06
9.5940e+00 2.0404e-04 1.1006e-06
9.6188e+00 2.1694e-04 1.1245e-06
9.6434e+00 1.9328e-04 1.0951e-06
9.6680e+00 1.5411e-04 1.0553e-06
9.6925e+00 1.2474e-04 1.0647e-06
9.7168e+00 1.4575e-04 1.0810e-06
9.7411e+00 1.7102e-04 1.1224e-06
9.7652e+00 2.0707e-04 1.1647e-06
9.7893e+00 2.4282e-04 1.2308e-06
9.8133e+00 2.4516e-04 1.2097e-06
9.8371e+00 2.1525e-04 1.2015e-06
9.8609e+00 1.8085e-04 1.1604e-06
9.8847e+00 1.6113e-04 1.1812e-06
9.9083e+00 1.7018e-04 1.2876e-06
9.9318e+00 1.9872e-04 1.2463e-06
9.9552e+00 2.2596e-04 1.2868e-06
9.9785e+00 2.5342e-04 1.3484e-06
1.0002e+01 2.5512e-04 1.3480e-06
1.0025e+01 2.4877e-04 1.3544e-06
1.0048e+01 2.2587e-04 1.3214e-06
1.0071e+01 2.0378e-04 1.2912e-06
1.0093e+01 2.2634e-04 1.3948e-06
1.0116e+01 2.5163e-04 1.4791e-06
1.0139e+01 2.8276e-04 1.4686e-06
1.0162e+01 2.7875e-04 1.5012e-06
1.0185e+01 2.9471e-04 1.5232e-06
1.0207e+01 2.8899e-04 1.5395e-06
1.0230e+01 2.8443e-04 1.5265e-06
1.0252e+01 2.6206e-04 1.5251e-06
1.0275e+01 2.0868e-04 1.4838e-06
1.0297e+01 1.7060e-04 1.4326e-06
1.0319e+01 1.0888e-04 1.3783e-06
1.0341e+01 6.9618e-05 1.3444e-06
1.0363e+01 4.7991e-05 1.3358e-06
1.0384e+01 5.7564e-05 1.3988e-06
1.0406e+01 7.0404e-05 1.4287e-06
1.0428e+01 9.4834e-05 1.5211e-06
1.0450e+01 1.0767e-04 1.6562e-06
1.0472e+01 1.2603e-04 1.5931e-06
1.0493e+01 1.1610e-04 1.5944e-06
1.0515e+01 1.1391e-04 1.6309e-06
1.0536e+01 1.2670e-04 1.6497e-06
1.0558e+01 1.5051e-04 1.6974e-06
1.0579e+01 1.6610e-04 1.7140e-06
1.0600e+01 1.6812e-04 1.8713e-06
1.0622e+01 1.6666e-04 1.8139e-06
1.0643e+01 1.5517e-04 1.8624e-06
1.0663e+01 1.2706e-04 1.7600e-06
1.0684e+01 8.2794e-05 1.8071e-06
1.0705e+01 6.3125e-05 1.8115e-06
1.0726e+01 4.2133e-05 1.8056e-06
1.0747e+01 3.9876e-05 1.8380e-06
1.0768e+01 4.7662e-05 1.8850e-06
1.0789e+01 7.5081e-05 1.9385e-06
1.0809e+01 8.9815e-05 1.9704e-06
1.0830e+01 1.1685e-04 2.0667e-06
1.0851e+01 1.3663e-04 2.1426e-06
1.0871e+01 1.5842e-04 2.1534e-06
1.0892e+01 1.7162e-04 2.3111e-06
1.0912e+01 1.9142e-04 2.3490e-06
1.0931e+01 1.7569e-04 2.4477e-06
1.0952e+01 1.7136e-04 2.6267e-06
1.0972e+01 1.8341e-04 2.4471e-06
1.0992e+01 1.5803e-04 2.4843e-06
1.1012e+01 1.7428e-04 2.5548e-06
1.1033e+01 1.9032e-04 2.4842e-06
1.1053e+01 2.2893e-04 2.6471e-06
1.1073e+01 2.6904e-04 2.7521e-06
1.1093e+01 2.5497e-04 2.8068e-06
1.1113e+01 2.6555e-04 2.8526e-06
1.1132e+01 2.5328e-04 2.8832e-06
1.1152e+01 2.4221e-04 2.9073e-06
1.1172e+01 2.1873e-04 2.9360e-06
1.1192e+01 1.9972e-04 3.1357e-06
1.1210e+01 1.8470e-04 3.0844e-06
1.1230e+01 1.6739e-04 3.0714e-06
1.1250e+01 1.7834e-04 3.1128e-06
1.1269e+01 1.9988e-04 3.1894e-06
1.1289e+01 2.3389e-04 3.2899e-06
1.1308e+01 2.6021e-04 3.4018e-06
1.1327e+01 2.6797e-04 3.4451e-06
1.1347e+01 2.6096e-04 3.4908e-06
1.1366e+01 2.5873e-04 3.5476e-06
1.1385e+01 2.6390e-04 3.5778e-06
1.1404e+01 2.5472e-04 3.6086e-06
1.1423e+01 2.4642e-04 3.5107e-06
1.1442e+01 2.0242e-04 3.6162e-06
1.1461e+01 1.9008e-04 3.5080e-06
1.1479e+01 1.6775e-04 3.5933e-06
1.1498e+01 1.6611e-04 3.6939e-06
1.1517e+01 1.6683e-04 3.7227e-06
1.1536e+01 1.7923e-04 3.7236e-06
1.1555e+01 2.1701e-04 4.0400e-06
1.1573e+01 2.4840e-04 4.0638e-06
1.1592e+01 2.6651e-04 4.2224e-06
1.1611e+01 2.5941e-04 4.1911e-06
1.1629e+01 2.6824e-04 4.2688e-06
1.1648e+01 2.5599e-04 4.2724e-06
1.1666e+01 2.2713e-04 4.2443e-06
1.1685e+01 2.1251e-04 4.3387e-06
1.1703e+01 1.5973e-04 4.4702e-06
1.1721e+01 1.4724e-04 4.4820e-06
1.1740e+01 1.3846e-04 4.6976e-06
1.1757e+01 1.5683e-04 4.7966e-06
1.1775e+01 1.4540e-04 4.8062e-06
1.1793e+01 1.6471e-04 4.5366e-06
1.1812e+01 1.9585e-04 4.8815e-06
1.1830e+01 2.0799e-04 5.4736e-06
