# Wavelength(micron)	Flux(Jy)	Flux_error(Jy)
3.7397e+00 4.4948e-05 2.0892e-06
3.7504e+00 5.0549e-05 2.1796e-06
3.7610e+00 6.1957e-05 2.3206e-06
3.7716e+00 5.4101e-05 2.1703e-06
3.7822e+00 4.6974e-05 2.2485e-06
3.7927e+00 4.6845e-05 2.2664e-06
3.8032e+00 6.1863e-05 2.3286e-06
3.8137e+00 8.1232e-05 2.3633e-06
3.8241e+00 9.9432e-05 2.5026e-06
3.8346e+00 1.0235e-04 2.5955e-06
3.8449e+00 6.7218e-05 2.3516e-06
3.8553e+00 6.0140e-05 2.3112e-06
3.8656e+00 7.6819e-05 2.4633e-06
3.8759e+00 8.3630e-05 2.4584e-06
3.8862e+00 8.8081e-05 2.4375e-06
3.8965e+00 8.9138e-05 2.5660e-06
3.9067e+00 9.3135e-05 2.5794e-06
3.9169e+00 1.0245e-04 2.6532e-06
3.9270e+00 1.0424e-04 2.7924e-06
3.9372e+00 1.1565e-04 2.8166e-06
3.9473e+00 1.2470e-04 2.8700e-06
3.9574e+00 1.2749e-04 2.8971e-06
3.9674e+00 1.3596e-04 2.9448e-06
3.9775e+00 1.2873e-04 2.9675e-06
3.9875e+00 1.4332e-04 3.1115e-06
3.9974e+00 1.5965e-04 3.2828e-06
4.0074e+00 1.5108e-04 3.1347e-06
4.0173e+00 1.5940e-04 3.1844e-06
4.0272e+00 1.7250e-04 3.2741e-06
4.0371e+00 1.6132e-04 3.2388e-06
4.0470e+00 1.7007e-04 3.3901e-06
4.0568e+00 1.8681e-04 3.4221e-06
4.0666e+00 1.9562e-04 3.4712e-06
4.0764e+00 1.9576e-04 3.4440e-06
4.0861e+00 2.0700e-04 3.5572e-06
4.0958e+00 2.2689e-04 3.6629e-06
4.1056e+00 2.2218e-04 3.6560e-06
4.1152e+00 2.0956e-04 3.5984e-06
4.1249e+00 2.2979e-04 3.7654e-06
4.1345e+00 2.4988e-04 3.8078e-06
4.1441e+00 2.3501e-04 3.6806e-06
4.1537e+00 2.1810e-04 3.7261e-06
4.1633e+00 2.3948e-04 3.9593e-06
4.1728e+00 2.5827e-04 3.9991e-06
4.1823e+00 2.4505e-04 3.9053e-06
4.1918e+00 2.0244e-04 3.7754e-06
4.2013e+00 1.8171e-04 3.6070e-06
4.2108e+00 1.6179e-04 3.4560e-06
4.2202e+00 1.3262e-04 3.4586e-06
4.2296e+00 1.1358e-04 3.3157e-06
4.2390e+00 1.1564e-04 3.2576e-06
4.2483e+00 1.3260e-04 3.3652e-06
4.2577e+00 1.4489e-04 3.4453e-06
4.2670e+00 1.3730e-04 3.3939e-06
4.2763e+00 1.3367e-04 3.3580e-06
4.2856e+00 1.4606e-04 3.5765e-06
4.2948e+00 1.4388e-04 3.5650e-06
4.3040e+00 1.2859e-04 3.5467e-06
4.3133e+00 1.3500e-04 3.6043e-06
4.3224e+00 1.6092e-04 3.7306e-06
4.3316e+00 1.6358e-04 3.6130e-06
4.3408e+00 1.6894e-04 3.7145e-06
4.3499e+00 1.7729e-04 3.7971e-06
4.3590e+00 2.0020e-04 3.9352e-06
4.3681e+00 2.2137e-04 4.0596e-06
4.3772e+00 2.3910e-04 4.2335e-06
4.3862e+00 2.3340e-04 4.2413e-06
4.3952e+00 2.1660e-04 4.1278e-06
4.4043e+00 2.3215e-04 4.2459e-06
4.4132e+00 2.7497e-04 4.4690e-06
4.4222e+00 2.5391e-04 4.3590e-06
4.4312e+00 2.0930e-04 4.1945e-06
4.4401e+00 1.9158e-04 4.0798e-06
4.4490e+00 2.0209e-04 4.2572e-06
4.4579e+00 1.9607e-04 4.2174e-06
4.4668e+00 1.7486e-04 4.0392e-06
4.4756e+00 1.5658e-04 3.9839e-06
4.4845e+00 1.4768e-04 3.9047e-06
4.4933e+00 1.3632e-04 4.0013e-06
4.5021e+00 1.2145e-04 4.0169e-06
4.5109e+00 1.0457e-04 3.8068e-06
4.5196e+00 9.6209e-05 3.7096e-06
4.5284e+00 8.7552e-05 3.7074e-06
4.5371e+00 7.8562e-05 3.5981e-06
4.5458e+00 6.7720e-05 3.5831e-06
4.5545e+00 6.3152e-05 3.6864e-06
4.5632e+00 6.6685e-05 3.5578e-06
4.5718e+00 5.8800e-05 3.4924e-06
4.5805e+00 5.2644e-05 3.5113e-06
4.5891e+00 4.9212e-05 3.6068e-06
4.5977e+00 5.6120e-05 3.7658e-06
4.6063e+00 5.7840e-05 3.7423e-06
4.6149e+00 5.4826e-05 3.7506e-06
4.6234e+00 5.4481e-05 3.7737e-06
4.6319e+00 6.3902e-05 3.7683e-06
4.6405e+00 7.3545e-05 3.9204e-06
4.6490e+00 8.8704e-05 4.0043e-06
4.6575e+00 1.0248e-04 4.2480e-06
4.6659e+00 1.4108e-04 4.5117e-06
4.6744e+00 1.2741e-04 4.3290e-06
4.6828e+00 1.0076e-04 4.2112e-06
4.6912e+00 9.8126e-05 4.0371e-06
4.6996e+00 9.9398e-05 4.0693e-06
4.7080e+00 8.9944e-05 4.1221e-06
4.7164e+00 7.5991e-05 3.8372e-06
4.7247e+00 7.2349e-05 3.9370e-06
4.7331e+00 7.1120e-05 3.8967e-06
4.7414e+00 7.5288e-05 4.1478e-06
4.7497e+00 8.9624e-05 4.2120e-06
4.7580e+00 8.5836e-05 4.3032e-06
4.7663e+00 8.3372e-05 4.2788e-06
4.7745e+00 8.2171e-05 4.2021e-06
4.7828e+00 7.4572e-05 4.2195e-06
4.7910e+00 8.5815e-05 4.3491e-06
4.7992e+00 1.0582e-04 4.5492e-06
4.8074e+00 1.1119e-04 4.5122e-06
4.8156e+00 1.0831e-04 4.6788e-06
4.8238e+00 1.1479e-04 4.7347e-06
4.8319e+00 1.2168e-04 4.6593e-06
4.8401e+00 1.0127e-04 4.3569e-06
4.8482e+00 1.1311e-04 4.5837e-06
4.8563e+00 1.3217e-04 4.8352e-06
4.8644e+00 1.5105e-04 4.9723e-06
4.8725e+00 1.5200e-04 4.9243e-06
4.8805e+00 1.5724e-04 5.1052e-06
4.8886e+00 1.6620e-04 5.1576e-06
4.8966e+00 1.5235e-04 5.1944e-06
4.9046e+00 1.5570e-04 5.3892e-06
4.9126e+00 1.7556e-04 5.3487e-06
4.9206e+00 1.9503e-04 5.3069e-06
4.9286e+00 1.9668e-04 5.3495e-06
4.9366e+00 1.6434e-04 5.1482e-06
4.9445e+00 1.6554e-04 4.9658e-06
4.9525e+00 1.3914e-04 5.1843e-06
4.9604e+00 1.3255e-04 4.9339e-06
4.9683e+00 1.7782e-04 5.2594e-06
4.9762e+00 2.1097e-04 5.6294e-06
4.9841e+00 2.1656e-04 5.7001e-06
4.9919e+00 2.2805e-04 5.7748e-06
4.9998e+00 2.3048e-04 5.6409e-06
5.0076e+00 2.1637e-04 5.6318e-06
5.0154e+00 1.6083e-04 5.3335e-06
5.0233e+00 1.0384e-04 5.3238e-06
5.0311e+00 1.4404e-04 5.4052e-06
5.0388e+00 1.9382e-04 5.8550e-06
5.0466e+00 2.2372e-04 6.2380e-06
5.0544e+00 2.4798e-04 6.5625e-06
5.0621e+00 2.4256e-04 6.3120e-06
5.0699e+00 2.5235e-04 6.1362e-06
5.0776e+00 2.0887e-04 6.1956e-06
5.0853e+00 1.4401e-04 5.9550e-06
5.0930e+00 1.8119e-04 6.4152e-06
5.1007e+00 2.1446e-04 6.5110e-06
5.1083e+00 1.8663e-04 6.3236e-06
5.1160e+00 1.8736e-04 6.3299e-06
5.1236e+00 2.2182e-04 6.6060e-06
5.1313e+00 1.8739e-04 6.4913e-06
5.1389e+00 1.2917e-04 6.3488e-06
5.1465e+00 9.2891e-05 5.8730e-06
5.1541e+00 1.0598e-04 5.9370e-06
5.1617e+00 1.4997e-04 6.3814e-06
5.1692e+00 1.7108e-04 6.2930e-06
5.1768e+00 1.7301e-04 6.4426e-06
5.1843e+00 2.0430e-04 6.8024e-06
5.2048e+00 1.5735e-04 4.4388e-07
5.2671e+00 1.5544e-04 4.7638e-07
5.3281e+00 1.1996e-04 5.1070e-07
5.3878e+00 1.0713e-04 4.9687e-07
5.4465e+00 8.5985e-05 4.6315e-07
5.5043e+00 6.9293e-05 4.6498e-07
5.5610e+00 5.3455e-05 4.0733e-07
5.6169e+00 4.9185e-05 3.7185e-07
5.6720e+00 4.2299e-05 3.8650e-07
5.7261e+00 3.8399e-05 3.6954e-07
5.7795e+00 3.9516e-05 3.8373e-07
5.8321e+00 3.7198e-05 4.1070e-07
5.8839e+00 3.2605e-05 4.0607e-07
5.9349e+00 3.3982e-05 3.8008e-07
5.9853e+00 4.3442e-05 4.1287e-07
6.0350e+00 4.1378e-05 4.3599e-07
6.0840e+00 4.1375e-05 4.8090e-07
6.1322e+00 4.9310e-05 4.7473e-07
6.1799e+00 5.9818e-05 5.2568e-07
6.2269e+00 8.1511e-05 4.8430e-07
6.2735e+00 9.2804e-05 5.8395e-07
6.3194e+00 8.2971e-05 5.7432e-07
6.3647e+00 5.8436e-05 5.0803e-07
6.4097e+00 3.9016e-05 4.3784e-07
6.5414e+00 2.9297e-05 4.5184e-07
6.5843e+00 2.9538e-05 4.7227e-07
6.6270e+00 3.5964e-05 4.1021e-07
6.6692e+00 4.4360e-05 3.9154e-07
6.7110e+00 5.2128e-05 4.3782e-07
6.7526e+00 5.5412e-05 4.6216e-07
6.7938e+00 5.9063e-05 4.4800e-07
6.8347e+00 5.9810e-05 4.9342e-07
6.8751e+00 5.9614e-05 6.2108e-07
6.9153e+00 7.6788e-05 6.7138e-07
6.9551e+00 8.1983e-05 6.3995e-07
6.9947e+00 7.7776e-05 6.2074e-07
7.0340e+00 7.3912e-05 6.7870e-07
7.0728e+00 7.5813e-05 6.9414e-07
7.1114e+00 7.7846e-05 6.2464e-07
7.1497e+00 7.3884e-05 5.6733e-07
7.1877e+00 6.1804e-05 6.7061e-07
7.2253e+00 5.8579e-05 5.6980e-07
7.2628e+00 5.6966e-05 4.7449e-07
7.2999e+00 5.0071e-05 5.4391e-07
7.3367e+00 4.6255e-05 5.3861e-07
7.3733e+00 4.1618e-05 6.0940e-07
7.4096e+00 3.9401e-05 6.2700e-07
7.4455e+00 4.5043e-05 5.8962e-07
7.4813e+00 4.7926e-05 6.4180e-07
7.5169e+00 4.8369e-05 7.1790e-07
7.5520e+00 5.5295e-05 7.3422e-07
7.5870e+00 5.7304e-05 7.4343e-07
7.6218e+00 6.4196e-05 6.6310e-07
7.6563e+00 5.2239e-05 6.6583e-07
7.6905e+00 3.9952e-05 6.7950e-07
7.7245e+00 3.9141e-05 6.9962e-07
7.7584e+00 4.3357e-05 7.0607e-07
7.7920e+00 5.2845e-05 6.4940e-07
7.8252e+00 5.5935e-05 7.5888e-07
7.8584e+00 5.7620e-05 7.6604e-07
7.8913e+00 5.2900e-05 7.8030e-07
7.9241e+00 5.6314e-05 7.9298e-07
7.9565e+00 6.4148e-05 7.9012e-07
7.9888e+00 6.7718e-05 8.1625e-07
8.0210e+00 6.2544e-05 8.1710e-07
8.0529e+00 6.8432e-05 8.8803e-07
8.0847e+00 7.4976e-05 9.0094e-07
8.1163e+00 9.1795e-05 8.8747e-07
8.1476e+00 9.0564e-05 8.4853e-07
8.1788e+00 8.7265e-05 9.3573e-07
8.2099e+00 9.8412e-05 9.5721e-07
8.2408e+00 1.0997e-04 1.0302e-06
8.2715e+00 1.2328e-04 9.7051e-07
8.3021e+00 1.2835e-04 9.7893e-07
8.3325e+00 1.3638e-04 9.8270e-07
8.3627e+00 1.3832e-04 1.0881e-06
8.3929e+00 1.4870e-04 1.1552e-06
8.4229e+00 1.7011e-04 1.1163e-06
8.4528e+00 1.6988e-04 1.1052e-06
8.4825e+00 1.7651e-04 1.2020e-06
8.5121e+00 1.7431e-04 1.1948e-06
8.5416e+00 1.8941e-04 1.2014e-06
8.5709e+00 2.3520e-04 1.3144e-06
8.6001e+00 2.3796e-04 1.1336e-06
8.6292e+00 2.1752e-04 1.1861e-06
8.6580e+00 2.2401e-04 1.1837e-06
8.6868e+00 2.2144e-04 1.3749e-06
8.7155e+00 2.5151e-04 1.4597e-06
8.7440e+00 3.0077e-04 1.4163e-06
8.7724e+00 2.4908e-04 1.3746e-06
8.8007e+00 2.2105e-04 1.3998e-06
8.8288e+00 2.3196e-04 1.3863e-06
8.8569e+00 2.5656e-04 1.3970e-06
8.8848e+00 2.3497e-04 1.4900e-06
8.9125e+00 2.4954e-04 1.5097e-06
8.9402e+00 2.3932e-04 1.4087e-06
8.9677e+00 2.5667e-04 1.5596e-06
8.9951e+00 2.5794e-04 1.5458e-06
9.0224e+00 2.4583e-04 1.5962e-06
9.0496e+00 2.3806e-04 1.5648e-06
9.0766e+00 2.7289e-04 1.4523e-06
9.1036e+00 2.5036e-04 1.3122e-06
9.1304e+00 2.4080e-04 1.3557e-06
9.1571e+00 2.5360e-04 1.3850e-06
9.1836e+00 2.6561e-04 1.5391e-06
9.2101e+00 2.4053e-04 1.6231e-06
9.2365e+00 2.5424e-04 1.6959e-06
9.2627e+00 2.6764e-04 1.6551e-06
9.2888e+00 2.6991e-04 1.6684e-06
9.3148e+00 2.3859e-04 1.7057e-06
9.3407e+00 2.3707e-04 1.7233e-06
9.3665e+00 2.5588e-04 1.6118e-06
9.3922e+00 2.7750e-04 1.8321e-06
9.4178e+00 3.1546e-04 1.7822e-06
9.4433e+00 3.0021e-04 1.7542e-06
9.4686e+00 2.4587e-04 1.6876e-06
9.4940e+00 2.4737e-04 1.5143e-06
9.5191e+00 2.5457e-04 1.5642e-06
9.5442e+00 2.8146e-04 1.6543e-06
9.5691e+00 3.1174e-04 1.8336e-06
9.5940e+00 3.3542e-04 1.9377e-06
9.6187e+00 3.1103e-04 1.9033e-06
9.6433e+00 2.6267e-04 1.8916e-06
9.6679e+00 2.5404e-04 1.6548e-06
9.6923e+00 2.3585e-04 1.7580e-06
9.7167e+00 2.8530e-04 1.6801e-06
9.7409e+00 3.1988e-04 1.6577e-06
9.7652e+00 3.3722e-04 1.7780e-06
9.7892e+00 3.2801e-04 1.9689e-06
9.8132e+00 3.4998e-04 2.0050e-06
9.8371e+00 3.3007e-04 2.0893e-06
9.8609e+00 2.9732e-04 2.0859e-06
9.8845e+00 2.6364e-04 2.0259e-06
9.9081e+00 2.9848e-04 2.1706e-06
9.9316e+00 3.3958e-04 2.0072e-06
9.9551e+00 3.9562e-04 2.3243e-06
9.9785e+00 4.0676e-04 2.4201e-06
1.0002e+01 3.9003e-04 2.2732e-06
1.0025e+01 3.6985e-04 2.2321e-06
1.0048e+01 3.3880e-04 2.1784e-06
1.0071e+01 3.0922e-04 2.0136e-06
1.0094e+01 3.1001e-04 2.3588e-06
1.0117e+01 3.3552e-04 2.3810e-06
1.0140e+01 4.1011e-04 2.5143e-06
1.0163e+01 4.2593e-04 2.4751e-06
1.0184e+01 4.5068e-04 2.4802e-06
1.0207e+01 4.6260e-04 2.4139e-06
1.0229e+01 4.1059e-04 1.9603e-06
1.0252e+01 3.6440e-04 2.1180e-06
1.0274e+01 3.4078e-04 2.0853e-06
1.0296e+01 2.8246e-04 2.4148e-06
1.0319e+01 1.9004e-04 1.7898e-06
1.0341e+01 1.4118e-04 2.0201e-06
1.0363e+01 1.0180e-04 1.7769e-06
1.0385e+01 1.0569e-04 1.7787e-06
1.0407e+01 1.2239e-04 2.2790e-06
1.0429e+01 1.5538e-04 2.0142e-06
1.0450e+01 1.7869e-04 1.7774e-06
1.0471e+01 1.8509e-04 1.9302e-06
1.0493e+01 1.8981e-04 2.2901e-06
1.0514e+01 1.9166e-04 2.2495e-06
1.0536e+01 2.0796e-04 2.9920e-06
1.0557e+01 2.3226e-04 2.5739e-06
1.0579e+01 2.3940e-04 2.3459e-06
1.0600e+01 2.4583e-04 2.6492e-06
1.0621e+01 3.0602e-04 2.4656e-06
1.0642e+01 2.2296e-04 3.0043e-06
1.0664e+01 1.8626e-04 2.9683e-06
1.0685e+01 1.4650e-04 3.0783e-06
1.0706e+01 1.1986e-04 3.0514e-06
1.0726e+01 9.6781e-05 3.0037e-06
1.0746e+01 9.8129e-05 3.0022e-06
1.0767e+01 1.0630e-04 2.9335e-06
1.0788e+01 1.4017e-04 3.1219e-06
1.0809e+01 1.6875e-04 3.0982e-06
1.0830e+01 1.9278e-04 2.6032e-06
1.0850e+01 2.1231e-04 3.0775e-06
1.0871e+01 2.3294e-04 2.7370e-06
1.0891e+01 2.1661e-04 3.1132e-06
1.0912e+01 2.2331e-04 3.2630e-06
1.0932e+01 2.4313e-04 3.4643e-06
1.0952e+01 2.4414e-04 3.4938e-06
1.0973e+01 2.3079e-04 3.5407e-06
1.0993e+01 2.1884e-04 3.3781e-06
1.1012e+01 2.2633e-04 3.3964e-06
1.1032e+01 2.8423e-04 3.0377e-06
1.1052e+01 3.2595e-04 3.6218e-06
1.1072e+01 3.4798e-04 3.7188e-06
1.1092e+01 3.6749e-04 3.8226e-06
1.1112e+01 3.5348e-04 4.0712e-06
1.1132e+01 3.7037e-04 4.1463e-06
1.1152e+01 3.6021e-04 4.1647e-06
1.1172e+01 3.4642e-04 4.1866e-06
1.1191e+01 3.2112e-04 4.4931e-06
1.1211e+01 2.9522e-04 4.6035e-06
1.1231e+01 2.6083e-04 4.5448e-06
1.1250e+01 2.6778e-04 4.1856e-06
1.1269e+01 2.6789e-04 4.9784e-06
1.1288e+01 3.2775e-04 4.7546e-06
1.1308e+01 3.8114e-04 4.3417e-06
1.1327e+01 3.8767e-04 3.7120e-06
1.1346e+01 3.8678e-04 3.8606e-06
1.1365e+01 3.7912e-04 4.7723e-06
1.1385e+01 3.6068e-04 5.9265e-06
1.1404e+01 3.6160e-04 6.1069e-06
1.1423e+01 3.5477e-04 5.5218e-06
1.1442e+01 3.2325e-04 5.0270e-06
1.1461e+01 3.0374e-04 5.4449e-06
1.1480e+01 2.7495e-04 6.0970e-06
1.1499e+01 2.8139e-04 5.7426e-06
1.1518e+01 2.8110e-04 6.1159e-06
1.1536e+01 2.7864e-04 5.3832e-06
1.1554e+01 2.9482e-04 5.5496e-06
1.1573e+01 3.3285e-04 5.8770e-06
1.1592e+01 3.3180e-04 5.9452e-06
1.1610e+01 3.3853e-04 6.3612e-06
1.1629e+01 3.5601e-04 6.8151e-06
1.1647e+01 3.5433e-04 7.2866e-06
1.1666e+01 3.3454e-04 7.0185e-06
1.1684e+01 2.6437e-04 6.7472e-06
1.1703e+01 2.5834e-04 6.3421e-06
1.1721e+01 2.3582e-04 6.0676e-06
1.1739e+01 2.2776e-04 7.1535e-06
1.1758e+01 2.4914e-04 7.0141e-06
1.1776e+01 2.6323e-04 7.5199e-06
1.1794e+01 2.4649e-04 7.0075e-06
1.1811e+01 2.7598e-04 8.4879e-06
1.1829e+01 2.5812e-04 7.8962e-06
1.1847e+01 2.7505e-04 8.3514e-06
1.1865e+01 3.3187e-04 7.5367e-06
1.1883e+01 3.4765e-04 7.8330e-06
1.1901e+01 3.0818e-04 7.7234e-06
