# Wavelength(micron)	Flux(Jy)	Flux_error(Jy)
1.7735e+00 5.4445e-06 1.5062e-06
1.7930e+00 4.7926e-06 1.5073e-06
1.8123e+00 3.2210e-06 1.6155e-06
1.8316e+00 8.0734e-08 1.5736e-06
1.8508e+00 5.7810e-07 1.6078e-06
1.8700e+00 5.5635e-07 1.6150e-06
1.8890e+00 -1.6952e-08 1.6027e-06
1.9079e+00 -2.4487e-07 1.6657e-06
1.9267e+00 2.4863e-06 1.7139e-06
1.9455e+00 3.1755e-06 1.6743e-06
1.9641e+00 3.8551e-06 1.7495e-06
1.9826e+00 7.1372e-06 1.7726e-06
2.0011e+00 6.9132e-06 1.7488e-06
2.0194e+00 5.9189e-06 1.7688e-06
2.0377e+00 6.7984e-06 1.8180e-06
2.0558e+00 1.0032e-05 1.8534e-06
2.0738e+00 1.1284e-05 1.8614e-06
2.0918e+00 6.5710e-06 1.8755e-06
2.1096e+00 8.4485e-06 1.8919e-06
2.1273e+00 1.1272e-05 1.9327e-06
2.1449e+00 8.6542e-06 1.9481e-06
2.1625e+00 7.3660e-06 1.9621e-06
2.1799e+00 6.2959e-06 1.9845e-06
2.1972e+00 4.6804e-06 2.0402e-06
2.2145e+00 3.1442e-06 2.0332e-06
2.2316e+00 -6.8798e-07 2.0439e-06
2.2486e+00 6.6837e-07 2.0833e-06
2.2656e+00 -2.4371e-06 2.1618e-06
2.2824e+00 -8.4526e-07 2.1664e-06
2.2992e+00 1.2896e-06 2.1419e-06
2.3159e+00 1.8181e-06 2.1527e-06
2.3324e+00 3.7081e-06 2.1543e-06
2.3489e+00 -9.8033e-07 2.1233e-06
2.3653e+00 2.1458e-07 2.1373e-06
2.3816e+00 -4.5194e-06 2.1854e-06
2.3978e+00 7.3747e-07 2.2106e-06
2.4139e+00 4.3941e-06 2.2306e-06
2.4299e+00 4.5367e-06 2.2171e-06
2.4459e+00 8.3736e-06 2.2655e-06
2.4617e+00 1.2189e-05 2.3562e-06
2.4775e+00 2.6017e-06 2.3325e-06
2.4932e+00 9.4064e-07 2.2946e-06
2.5088e+00 5.3826e-06 2.3813e-06
2.5244e+00 5.4126e-06 2.3384e-06
2.5398e+00 6.3708e-06 2.4035e-06
2.5552e+00 2.8902e-06 2.3399e-06
2.5705e+00 5.2599e-06 2.3749e-06
2.5857e+00 1.6909e-06 2.4136e-06
2.6008e+00 4.7049e-07 2.4229e-06
2.6158e+00 1.5354e-06 2.4156e-06
2.6308e+00 -1.2246e-06 2.4544e-06
2.6457e+00 2.2706e-06 2.5181e-06
2.6606e+00 2.7903e-06 2.5813e-06
2.6753e+00 5.5332e-06 2.6215e-06
2.6900e+00 1.5755e-06 2.6124e-06
2.7046e+00 2.3362e-06 2.6419e-06
2.7192e+00 5.2462e-06 2.6550e-06
2.7336e+00 7.3257e-06 2.7349e-06
2.7471e+00 5.4697e-06 2.7488e-06
2.7614e+00 2.0559e-06 2.8290e-06
2.7757e+00 1.6044e-06 2.8550e-06
2.7899e+00 6.8198e-06 2.9020e-06
2.8041e+00 5.7756e-06 2.8844e-06
2.8181e+00 3.6601e-06 3.0735e-06
2.8322e+00 7.3295e-06 3.1141e-06
2.8461e+00 6.4130e-06 3.0461e-06
2.8600e+00 7.5130e-06 3.0458e-06
2.8738e+00 6.7063e-06 3.0445e-06
2.8876e+00 1.3858e-05 3.2147e-06
2.9013e+00 1.2906e-05 3.2407e-06
2.9149e+00 1.6519e-05 3.2386e-06
2.9285e+00 2.4147e-05 3.2419e-06
2.9420e+00 2.4388e-05 3.3898e-06
2.9555e+00 2.2813e-05 3.4216e-06
2.9689e+00 3.0295e-05 3.4801e-06
2.9823e+00 2.9029e-05 3.5659e-06
2.9955e+00 2.2633e-05 3.3959e-06
3.0088e+00 2.9745e-05 3.4754e-06
3.0220e+00 3.9173e-05 3.7337e-06
3.0351e+00 3.9764e-05 3.6065e-06
3.0482e+00 4.4894e-05 3.5702e-06
3.0612e+00 4.8174e-05 3.6160e-06
3.0742e+00 4.2451e-05 3.6476e-06
3.0871e+00 4.3165e-05 3.6636e-06
3.1000e+00 3.4234e-05 3.6321e-06
3.1128e+00 2.9615e-05 3.7698e-06
3.1255e+00 2.7027e-05 3.7135e-06
3.1382e+00 1.6052e-05 3.6831e-06
3.1509e+00 1.4345e-05 3.5814e-06
3.1635e+00 1.3480e-05 3.6726e-06
3.1761e+00 6.7114e-06 3.6444e-06
3.1886e+00 2.2257e-06 3.7778e-06
3.2011e+00 4.6326e-06 3.8746e-06
3.2135e+00 4.9537e-06 3.8070e-06
3.2259e+00 6.5778e-06 3.7945e-06
3.2382e+00 5.0730e-06 3.7927e-06
3.2505e+00 2.1830e-06 3.9886e-06
3.2627e+00 6.2852e-06 3.9660e-06
3.2749e+00 1.1657e-05 3.9135e-06
3.2871e+00 1.5955e-05 3.9186e-06
3.2992e+00 1.1504e-05 3.8756e-06
3.3112e+00 8.5516e-06 3.9583e-06
3.3232e+00 1.2032e-05 4.0408e-06
3.3352e+00 1.3318e-05 4.1363e-06
3.3472e+00 2.9008e-06 4.1997e-06
3.3590e+00 1.0380e-05 4.2882e-06
3.3709e+00 6.8436e-06 4.1556e-06
3.3827e+00 5.8018e-06 4.2819e-06
3.3945e+00 9.7384e-06 4.3272e-06
3.4062e+00 1.2796e-05 4.2324e-06
3.4179e+00 5.8563e-06 4.1892e-06
3.4295e+00 5.5827e-06 4.3970e-06
3.4411e+00 4.8840e-06 4.3943e-06
3.4527e+00 6.6795e-06 4.5056e-06
3.4642e+00 8.4385e-06 4.4259e-06
3.4757e+00 1.0731e-05 4.3980e-06
3.4872e+00 1.6969e-05 4.4155e-06
3.4986e+00 2.0027e-05 4.6090e-06
3.5100e+00 2.3428e-05 4.5704e-06
3.5213e+00 1.8301e-05 4.5416e-06
3.5326e+00 2.2339e-05 4.6021e-06
3.5439e+00 2.4228e-05 4.7999e-06
3.5551e+00 2.0588e-05 4.7698e-06
3.5663e+00 3.7278e-05 4.8113e-06
3.5775e+00 4.2424e-05 5.0550e-06
3.5886e+00 3.4496e-05 4.9077e-06
3.5997e+00 3.8012e-05 4.9179e-06
3.6108e+00 4.2080e-05 5.0626e-06
3.6218e+00 5.7720e-05 5.2235e-06
3.6328e+00 5.5920e-05 5.3550e-06
3.6437e+00 7.6262e-05 5.3078e-06
3.6546e+00 1.0217e-04 5.4548e-06
3.6655e+00 1.0770e-04 5.5334e-06
3.6764e+00 1.1447e-04 5.5704e-06
3.6872e+00 1.2017e-04 5.6693e-06
3.6980e+00 1.2132e-04 5.7640e-06
3.7088e+00 1.2523e-04 5.7684e-06
3.7195e+00 1.3231e-04 5.9609e-06
3.7302e+00 1.4096e-04 6.0411e-06
3.7408e+00 1.5729e-04 6.1552e-06
3.7515e+00 1.7993e-04 6.2929e-06
3.7621e+00 1.8833e-04 6.3677e-06
3.7726e+00 1.6044e-04 6.1799e-06
3.7832e+00 1.5061e-04 6.2342e-06
3.7937e+00 1.6630e-04 6.3702e-06
3.8042e+00 2.0899e-04 6.6305e-06
3.8146e+00 2.4651e-04 6.9020e-06
3.8251e+00 2.8345e-04 7.0415e-06
3.8354e+00 2.4979e-04 6.9028e-06
3.8458e+00 1.9432e-04 6.5577e-06
3.8561e+00 2.2487e-04 6.7439e-06
3.8665e+00 2.4890e-04 6.9212e-06
3.8767e+00 2.6329e-04 7.1097e-06
3.8870e+00 2.8902e-04 7.2943e-06
3.8972e+00 2.7616e-04 7.1258e-06
3.9074e+00 2.9436e-04 7.5589e-06
3.9176e+00 3.0793e-04 7.5918e-06
3.9277e+00 3.2601e-04 7.7470e-06
3.9378e+00 3.4751e-04 7.8332e-06
3.9479e+00 3.5293e-04 7.8736e-06
3.9580e+00 3.7503e-04 7.9339e-06
3.9680e+00 3.7295e-04 8.0160e-06
3.9780e+00 3.7406e-04 8.0772e-06
3.9880e+00 4.2647e-04 8.6462e-06
3.9979e+00 4.2479e-04 8.4761e-06
4.0079e+00 3.9580e-04 8.2935e-06
4.0178e+00 4.3795e-04 8.5865e-06
4.0276e+00 4.4096e-04 8.6381e-06
4.0375e+00 4.0700e-04 8.4534e-06
4.0473e+00 4.5004e-04 8.8212e-06
4.0571e+00 4.8699e-04 9.1084e-06
4.0669e+00 4.9611e-04 9.0337e-06
4.0766e+00 4.8582e-04 8.9180e-06
4.0864e+00 5.1970e-04 9.1329e-06
4.0961e+00 5.3359e-04 9.3383e-06
4.1058e+00 5.1631e-04 9.4309e-06
4.1154e+00 5.0789e-04 9.3685e-06
4.1250e+00 5.1206e-04 9.6558e-06
4.1347e+00 5.3925e-04 9.7573e-06
4.1442e+00 5.1400e-04 9.5306e-06
4.1538e+00 4.8431e-04 9.4741e-06
4.1633e+00 5.4689e-04 9.8492e-06
4.1729e+00 5.4799e-04 9.8285e-06
4.1824e+00 5.0082e-04 9.6334e-06
4.1918e+00 4.9697e-04 9.6202e-06
4.2013e+00 5.2212e-04 9.7835e-06
4.2107e+00 5.0170e-04 9.7708e-06
4.2201e+00 4.4263e-04 9.9157e-06
4.2295e+00 4.3141e-04 9.7020e-06
4.2388e+00 4.5572e-04 9.7174e-06
4.2482e+00 4.6855e-04 9.8456e-06
4.2575e+00 4.6931e-04 9.7905e-06
4.2668e+00 4.5268e-04 9.7214e-06
4.2761e+00 4.4437e-04 9.6992e-06
4.2853e+00 4.5505e-04 1.0028e-05
4.2945e+00 4.4786e-04 9.9544e-06
4.3037e+00 4.2961e-04 9.9024e-06
4.3129e+00 4.4284e-04 1.0128e-05
4.3221e+00 4.9258e-04 1.0335e-05
4.3313e+00 4.5700e-04 1.0103e-05
4.3404e+00 4.2900e-04 1.0137e-05
4.3495e+00 4.1780e-04 9.9757e-06
4.3586e+00 4.6100e-04 1.0332e-05
4.3676e+00 4.8983e-04 1.0418e-05
4.3767e+00 4.9624e-04 1.0741e-05
4.3857e+00 4.3342e-04 1.0373e-05
4.3947e+00 3.8838e-04 1.0223e-05
4.4037e+00 4.9570e-04 1.0910e-05
4.4127e+00 5.5623e-04 1.1318e-05
4.4216e+00 4.2724e-04 1.0630e-05
4.4305e+00 3.4744e-04 1.0281e-05
4.4395e+00 3.9183e-04 1.0499e-05
4.4483e+00 4.4132e-04 1.0822e-05
4.4572e+00 4.3651e-04 1.0858e-05
4.4661e+00 3.9553e-04 1.0633e-05
4.4749e+00 3.9672e-04 1.0684e-05
4.4837e+00 3.8710e-04 1.0804e-05
4.4925e+00 3.6696e-04 1.0847e-05
4.5013e+00 3.7170e-04 1.1390e-05
4.5100e+00 3.2203e-04 1.0716e-05
4.5188e+00 2.7828e-04 1.0497e-05
4.5275e+00 2.5980e-04 1.0763e-05
4.5362e+00 2.9666e-04 1.0763e-05
4.5449e+00 3.3994e-04 1.1216e-05
4.5536e+00 3.3333e-04 1.1002e-05
4.5622e+00 2.9148e-04 1.0742e-05
4.5709e+00 2.6317e-04 1.0789e-05
4.5795e+00 2.9857e-04 1.0950e-05
4.5881e+00 3.3284e-04 1.1042e-05
4.5967e+00 3.2378e-04 1.1140e-05
4.6052e+00 3.1823e-04 1.1296e-05
4.6138e+00 2.8862e-04 1.0948e-05
4.6223e+00 2.6197e-04 1.1042e-05
4.6308e+00 3.0539e-04 1.1405e-05
4.6393e+00 3.1877e-04 1.1480e-05
4.6478e+00 3.0952e-04 1.1519e-05
4.6562e+00 3.2133e-04 1.1936e-05
4.6647e+00 3.4511e-04 1.2190e-05
4.6731e+00 2.6720e-04 1.1245e-05
4.6815e+00 3.1848e-04 1.1744e-05
4.6899e+00 3.9096e-04 1.2065e-05
4.6983e+00 3.4547e-04 1.1988e-05
4.7067e+00 2.8332e-04 1.1796e-05
4.7150e+00 2.8920e-04 1.1886e-05
4.7234e+00 2.7643e-04 1.1680e-05
4.7317e+00 2.9490e-04 1.1940e-05
4.7400e+00 3.4781e-04 1.2195e-05
4.7483e+00 3.7374e-04 1.2483e-05
4.7565e+00 3.3765e-04 1.2746e-05
4.7648e+00 3.0354e-04 1.2477e-05
4.7730e+00 2.2178e-04 1.1978e-05
4.7812e+00 1.8948e-04 1.1648e-05
4.7894e+00 2.4677e-04 1.2436e-05
4.7976e+00 3.3788e-04 1.2885e-05
4.8058e+00 2.9453e-04 1.2552e-05
4.8140e+00 2.6855e-04 1.2801e-05
4.8221e+00 3.0307e-04 1.2993e-05
4.8302e+00 2.8353e-04 1.2764e-05
4.8384e+00 2.0472e-04 1.2270e-05
4.8465e+00 2.4030e-04 1.2871e-05
4.8546e+00 3.3068e-04 1.3546e-05
4.8626e+00 3.4055e-04 1.3643e-05
4.8707e+00 3.3763e-04 1.3316e-05
4.8787e+00 3.0382e-04 1.3272e-05
4.8868e+00 2.5176e-04 1.3167e-05
4.8948e+00 2.2406e-04 1.2912e-05
4.9028e+00 2.7430e-04 1.3516e-05
4.9107e+00 3.0317e-04 1.3924e-05
4.9187e+00 3.3740e-04 1.3700e-05
4.9267e+00 3.0815e-04 1.3460e-05
4.9346e+00 2.5565e-04 1.3249e-05
4.9425e+00 2.1910e-04 1.3178e-05
4.9505e+00 1.5260e-04 1.2798e-05
4.9584e+00 1.9656e-04 1.3115e-05
4.9662e+00 2.6756e-04 1.3610e-05
4.9741e+00 2.8253e-04 1.3910e-05
4.9820e+00 3.3030e-04 1.4234e-05
4.9898e+00 3.2034e-04 1.4025e-05
4.9977e+00 2.7221e-04 1.4082e-05
5.0055e+00 2.3482e-04 1.3479e-05
5.0133e+00 1.3870e-04 1.3371e-05
5.0211e+00 1.0682e-04 1.3613e-05
5.0289e+00 1.8370e-04 1.4040e-05
5.0366e+00 2.6642e-04 1.4617e-05
5.0444e+00 3.3296e-04 1.5193e-05
5.0521e+00 3.3198e-04 1.5819e-05
5.0598e+00 3.2085e-04 1.5090e-05
5.0675e+00 2.9254e-04 1.5039e-05
5.0752e+00 1.8845e-04 1.4812e-05
5.0829e+00 1.7787e-04 1.5012e-05
5.0906e+00 2.6400e-04 1.6425e-05
5.0983e+00 2.4096e-04 1.5602e-05
5.1059e+00 1.9196e-04 1.5209e-05
5.1136e+00 2.3104e-04 1.5308e-05
5.1212e+00 2.4588e-04 1.5602e-05
5.1288e+00 1.9294e-04 1.5585e-05
5.1364e+00 1.1640e-04 1.5768e-05
5.1440e+00 8.0645e-05 1.5525e-05
5.1515e+00 1.5630e-04 1.6053e-05
5.1591e+00 1.9071e-04 1.5893e-05
5.1667e+00 1.5951e-04 1.5793e-05
5.1742e+00 2.0124e-04 1.6524e-05
5.1817e+00 2.5795e-04 1.6963e-05
5.1892e+00 1.8649e-04 1.6150e-05
5.2415e+00 1.6338e-04 6.9744e-07
5.3033e+00 1.4372e-04 6.6131e-07
5.3639e+00 1.3073e-04 6.3877e-07
5.4233e+00 1.0731e-04 5.9770e-07
5.4816e+00 8.5835e-05 5.8113e-07
5.5388e+00 7.2151e-05 5.7396e-07
5.5952e+00 6.0506e-05 5.5623e-07
5.6507e+00 5.3596e-05 5.4472e-07
5.7053e+00 4.7342e-05 5.3705e-07
5.7591e+00 4.6591e-05 5.1019e-07
5.8121e+00 4.6983e-05 5.5307e-07
5.8643e+00 4.5108e-05 5.6549e-07
5.9157e+00 4.3292e-05 5.7377e-07
5.9664e+00 4.3245e-05 5.6419e-07
6.0164e+00 4.7821e-05 6.2829e-07
6.0657e+00 4.8360e-05 5.9724e-07
6.1142e+00 5.0771e-05 6.6125e-07
6.1622e+00 5.6235e-05 6.8628e-07
6.2096e+00 6.7778e-05 7.2221e-07
6.2563e+00 8.8672e-05 7.7320e-07
6.3024e+00 9.8990e-05 8.3691e-07
6.3480e+00 8.7288e-05 8.1014e-07
6.3930e+00 6.1410e-05 7.5632e-07
6.4376e+00 4.7401e-05 7.1540e-07
6.5684e+00 4.1227e-05 6.7535e-07
6.6111e+00 4.3137e-05 6.9570e-07
6.6533e+00 4.7069e-05 7.3682e-07
6.6953e+00 5.4599e-05 7.5156e-07
6.7369e+00 6.3234e-05 8.0412e-07
6.7781e+00 6.5869e-05 8.2079e-07
6.8190e+00 6.7118e-05 7.8894e-07
6.8595e+00 6.5315e-05 7.7130e-07
6.8997e+00 7.2569e-05 8.4708e-07
6.9397e+00 8.0955e-05 8.8388e-07
6.9792e+00 7.9981e-05 8.8656e-07
7.0184e+00 8.3975e-05 8.9216e-07
7.0574e+00 7.8999e-05 9.0002e-07
7.0960e+00 7.9368e-05 9.1273e-07
7.1343e+00 8.2106e-05 9.3636e-07
7.1723e+00 7.3205e-05 9.1269e-07
7.2100e+00 7.0462e-05 9.3116e-07
7.2474e+00 6.7511e-05 9.4143e-07
7.2845e+00 6.7285e-05 9.6989e-07
7.3214e+00 5.9877e-05 9.5811e-07
7.3579e+00 5.8181e-05 9.7195e-07
7.3942e+00 5.2592e-05 9.8143e-07
7.4303e+00 5.6515e-05 9.8841e-07
7.4660e+00 5.7647e-05 1.0104e-06
7.5015e+00 5.7062e-05 1.0396e-06
7.5367e+00 6.6099e-05 1.0676e-06
7.5717e+00 6.8800e-05 1.0799e-06
7.6064e+00 7.4493e-05 1.1017e-06
7.6410e+00 7.1816e-05 1.0641e-06
7.6752e+00 5.9973e-05 1.0805e-06
7.7092e+00 5.2281e-05 1.0587e-06
7.7429e+00 5.5330e-05 1.0743e-06
7.7765e+00 6.3675e-05 1.1098e-06
7.8098e+00 6.6754e-05 1.1300e-06
7.8429e+00 7.0022e-05 1.1512e-06
7.8759e+00 6.9787e-05 1.1825e-06
7.9085e+00 7.0013e-05 1.2092e-06
7.9409e+00 7.2074e-05 1.1601e-06
7.9733e+00 7.8678e-05 1.2026e-06
8.0053e+00 8.3158e-05 1.1981e-06
8.0373e+00 7.5790e-05 1.2178e-06
8.0689e+00 8.3409e-05 1.2605e-06
8.1005e+00 8.9575e-05 1.2637e-06
8.1318e+00 1.0229e-04 1.3067e-06
8.1630e+00 1.0709e-04 1.3432e-06
8.1939e+00 1.0301e-04 1.3136e-06
8.2248e+00 1.0756e-04 1.4028e-06
8.2554e+00 1.2473e-04 1.4371e-06
8.2859e+00 1.3349e-04 1.3884e-06
8.3163e+00 1.3040e-04 1.4940e-06
8.3464e+00 1.3737e-04 1.5136e-06
8.3765e+00 1.4025e-04 1.5193e-06
8.4065e+00 1.4953e-04 1.5345e-06
8.4362e+00 1.6072e-04 1.5661e-06
8.4659e+00 1.6331e-04 1.5882e-06
8.4954e+00 1.6321e-04 1.5709e-06
8.5247e+00 1.7200e-04 1.6359e-06
8.5540e+00 1.8200e-04 1.6514e-06
8.5831e+00 1.9240e-04 1.6970e-06
8.6121e+00 1.8565e-04 1.7047e-06
8.6409e+00 1.8519e-04 1.7179e-06
8.6696e+00 1.9550e-04 1.7564e-06
8.6982e+00 2.0496e-04 1.7911e-06
8.7267e+00 2.0589e-04 1.7965e-06
8.7550e+00 1.9946e-04 1.7849e-06
8.7832e+00 1.8964e-04 1.7234e-06
8.8113e+00 1.8563e-04 1.8341e-06
8.8392e+00 1.9734e-04 1.9925e-06
8.8670e+00 2.0971e-04 1.9054e-06
8.8947e+00 2.0741e-04 1.8726e-06
8.9223e+00 1.9393e-04 1.8618e-06
8.9497e+00 1.8790e-04 1.8861e-06
8.9771e+00 1.8957e-04 1.9022e-06
9.0043e+00 1.9925e-04 1.9164e-06
9.0313e+00 2.0208e-04 1.9419e-06
9.0583e+00 1.9872e-04 1.9473e-06
9.0852e+00 1.9391e-04 1.9967e-06
9.1119e+00 1.9135e-04 1.8480e-06
9.1385e+00 1.9088e-04 1.9963e-06
9.1650e+00 1.8762e-04 1.9829e-06
9.1914e+00 1.9451e-04 2.0416e-06
9.2177e+00 1.9335e-04 2.0624e-06
9.2438e+00 2.0457e-04 2.1032e-06
9.2699e+00 2.0405e-04 2.1620e-06
9.2959e+00 1.9244e-04 2.1114e-06
9.3217e+00 1.8714e-04 2.0237e-06
9.3474e+00 1.8543e-04 2.1205e-06
9.3730e+00 1.9353e-04 2.1189e-06
9.3985e+00 2.0857e-04 2.1615e-06
9.4238e+00 2.1326e-04 2.2036e-06
9.4492e+00 2.0261e-04 2.2014e-06
9.4744e+00 1.9108e-04 2.2146e-06
9.4994e+00 1.8276e-04 2.2046e-06
9.5244e+00 1.8513e-04 2.2227e-06
9.5493e+00 1.9695e-04 2.3220e-06
9.5741e+00 2.1753e-04 2.3342e-06
9.5987e+00 2.2716e-04 2.3901e-06
9.6233e+00 2.3398e-04 2.4027e-06
9.6478e+00 2.1321e-04 2.4370e-06
9.6722e+00 1.8274e-04 2.3927e-06
9.6964e+00 1.9628e-04 2.4135e-06
9.7205e+00 2.0183e-04 2.4274e-06
9.7447e+00 2.2318e-04 2.5084e-06
9.7687e+00 2.3602e-04 2.5141e-06
9.7925e+00 2.4767e-04 2.6278e-06
9.8164e+00 2.5265e-04 2.6292e-06
9.8401e+00 2.2953e-04 2.6065e-06
9.8637e+00 2.0649e-04 2.5509e-06
9.8872e+00 2.0956e-04 3.0421e-06
9.9106e+00 2.0459e-04 2.7198e-06
9.9340e+00 2.3591e-04 2.7237e-06
9.9572e+00 2.5506e-04 2.8495e-06
9.9805e+00 2.9103e-04 2.9504e-06
1.0004e+01 2.8823e-04 2.8751e-06
1.0026e+01 2.6283e-04 2.9144e-06
1.0049e+01 2.5169e-04 2.9539e-06
1.0073e+01 2.2625e-04 2.7704e-06
1.0095e+01 2.2999e-04 3.0475e-06
1.0117e+01 2.6075e-04 3.0657e-06
1.0140e+01 2.8702e-04 3.0887e-06
1.0163e+01 2.8765e-04 3.1511e-06
1.0185e+01 2.8968e-04 3.1768e-06
1.0207e+01 2.9861e-04 3.3041e-06
1.0230e+01 2.8161e-04 3.2355e-06
1.0252e+01 2.6019e-04 3.2553e-06
1.0274e+01 2.2932e-04 3.1122e-06
1.0296e+01 1.8736e-04 3.1594e-06
1.0318e+01 1.4686e-04 3.0543e-06
1.0340e+01 9.7640e-05 2.9884e-06
1.0362e+01 8.2120e-05 2.9328e-06
1.0383e+01 7.1740e-05 3.0859e-06
1.0405e+01 9.8098e-05 3.1954e-06
1.0427e+01 1.1585e-04 3.4786e-06
1.0449e+01 1.3140e-04 3.3789e-06
1.0470e+01 1.3260e-04 3.4475e-06
1.0491e+01 1.4558e-04 3.5254e-06
1.0513e+01 1.4389e-04 3.6167e-06
1.0534e+01 1.5073e-04 3.6482e-06
1.0555e+01 1.7304e-04 3.7096e-06
1.0576e+01 1.7378e-04 3.7060e-06
1.0598e+01 1.8269e-04 3.8748e-06
1.0619e+01 1.8401e-04 3.8862e-06
1.0639e+01 1.6911e-04 4.1196e-06
1.0660e+01 1.5845e-04 3.8838e-06
1.0681e+01 1.1824e-04 4.0941e-06
1.0702e+01 1.0536e-04 4.0967e-06
1.0723e+01 1.0092e-04 4.0970e-06
1.0743e+01 9.0699e-05 4.1597e-06
1.0764e+01 9.1725e-05 4.2897e-06
1.0785e+01 1.2374e-04 4.6666e-06
1.0805e+01 1.3068e-04 4.4788e-06
1.0825e+01 1.4700e-04 4.5676e-06
1.0846e+01 1.5185e-04 4.6497e-06
1.0866e+01 1.6662e-04 4.7100e-06
1.0887e+01 1.6410e-04 4.8559e-06
1.0906e+01 1.6864e-04 4.8175e-06
1.0927e+01 2.0056e-04 5.6655e-06
1.0947e+01 1.8702e-04 5.6213e-06
1.0967e+01 1.8685e-04 5.3342e-06
1.0987e+01 1.8615e-04 5.4566e-06
1.1007e+01 1.7425e-04 5.5619e-06
1.1027e+01 2.1122e-04 5.3668e-06
1.1047e+01 2.1010e-04 6.3387e-06
1.1067e+01 2.3423e-04 6.6542e-06
1.1086e+01 2.3571e-04 6.4919e-06
1.1106e+01 2.8625e-04 6.3022e-06
1.1126e+01 2.6035e-04 6.6077e-06
1.1145e+01 2.6446e-04 6.4831e-06
1.1165e+01 2.5898e-04 6.7312e-06
1.1184e+01 2.4271e-04 6.8854e-06
1.1204e+01 2.4011e-04 7.3009e-06
1.1223e+01 2.2038e-04 6.9435e-06
1.1243e+01 1.9481e-04 7.0027e-06
1.1262e+01 2.4444e-04 8.7906e-06
1.1281e+01 2.4180e-04 7.7782e-06
1.1300e+01 2.3851e-04 7.4121e-06
1.1319e+01 2.4251e-04 7.6869e-06
1.1339e+01 2.5198e-04 7.5835e-06
1.1357e+01 2.5278e-04 7.9124e-06
1.1376e+01 2.4538e-04 7.6986e-06
1.1395e+01 2.3367e-04 7.8238e-06
1.1414e+01 2.2543e-04 7.4257e-06
1.1434e+01 2.2314e-04 7.8541e-06
1.1452e+01 1.6699e-04 7.7252e-06
1.1470e+01 1.8358e-04 8.0458e-06
1.1489e+01 1.7521e-04 8.1494e-06
1.1508e+01 1.7033e-04 8.3247e-06
1.1527e+01 1.8803e-04 8.0336e-06
1.1545e+01 2.4928e-04 8.7458e-06
1.1564e+01 2.5315e-04 8.7011e-06
1.1582e+01 2.3628e-04 9.2491e-06
1.1601e+01 2.6398e-04 9.1116e-06
1.1619e+01 2.2229e-04 9.1816e-06
1.1637e+01 2.2112e-04 9.0929e-06
1.1655e+01 1.9987e-04 9.0524e-06
1.1674e+01 2.0905e-04 9.6345e-06
1.1692e+01 1.7863e-04 9.7678e-06
1.1711e+01 1.8311e-04 9.8583e-06
1.1728e+01 1.4368e-04 1.0361e-05
1.1746e+01 1.6774e-04 1.0611e-05
1.1764e+01 2.1389e-04 1.0770e-05
1.1783e+01 1.9027e-04 1.1490e-05
1.1801e+01 1.9640e-04 1.1406e-05
1.1818e+01 1.8389e-04 1.0976e-05
1.1836e+01 2.0839e-04 1.2444e-05
1.1854e+01 2.1812e-04 1.2350e-05
1.1872e+01 2.4107e-04 1.2646e-05
