# Wavelength(micron)	Flux(Jy)	Flux_error(Jy)
4.3375e+00 3.0378e-04 6.3047e-06
4.3466e+00 2.9348e-04 6.3241e-06
4.3557e+00 2.9986e-04 6.4111e-06
4.3648e+00 3.4395e-04 6.4965e-06
4.3739e+00 3.6841e-04 6.7657e-06
4.3829e+00 3.4242e-04 6.6156e-06
4.3920e+00 2.9903e-04 6.4249e-06
4.4010e+00 3.1216e-04 6.5517e-06
4.4100e+00 3.8435e-04 6.9210e-06
4.4190e+00 3.8111e-04 7.0474e-06
4.4279e+00 3.2306e-04 6.9048e-06
4.4369e+00 2.8204e-04 6.5312e-06
4.4458e+00 3.1664e-04 6.8277e-06
4.4547e+00 3.1997e-04 6.7474e-06
4.4636e+00 3.1432e-04 6.8443e-06
4.4724e+00 3.0389e-04 6.7579e-06
4.4813e+00 2.9034e-04 6.6360e-06
4.4901e+00 2.7772e-04 6.6236e-06
4.4989e+00 2.8066e-04 6.6220e-06
4.5077e+00 2.7122e-04 6.8044e-06
4.5165e+00 2.4059e-04 6.9293e-06
4.5252e+00 2.0691e-04 6.5361e-06
4.5340e+00 1.9172e-04 6.5839e-06
4.5427e+00 2.0248e-04 6.6800e-06
4.5514e+00 2.1103e-04 6.6282e-06
4.5601e+00 1.9875e-04 6.6196e-06
4.5687e+00 1.7895e-04 6.4576e-06
4.5774e+00 1.5993e-04 6.3529e-06
4.5860e+00 1.8687e-04 6.5726e-06
4.5946e+00 1.8916e-04 6.5894e-06
4.6032e+00 2.0133e-04 6.6709e-06
4.6118e+00 1.9145e-04 6.6516e-06
4.6203e+00 1.6475e-04 6.7135e-06
4.6289e+00 1.8470e-04 6.6596e-06
4.6374e+00 2.1579e-04 6.9738e-06
4.6459e+00 2.1842e-04 7.0447e-06
4.6544e+00 2.2909e-04 6.9842e-06
4.6629e+00 2.5740e-04 7.4310e-06
4.6713e+00 2.6692e-04 7.6671e-06
4.6798e+00 2.1179e-04 7.4566e-06
4.6882e+00 2.3823e-04 7.3006e-06
4.6966e+00 2.4687e-04 7.2915e-06
4.7050e+00 2.2286e-04 7.2130e-06
4.7134e+00 1.8923e-04 7.0560e-06
4.7218e+00 1.9595e-04 7.1355e-06
4.7301e+00 1.9531e-04 7.2139e-06
4.7384e+00 2.1606e-04 7.2399e-06
4.7467e+00 2.3012e-04 7.3358e-06
4.7550e+00 2.4343e-04 7.5325e-06
4.7633e+00 2.1464e-04 7.4943e-06
4.7716e+00 2.0676e-04 7.5557e-06
4.7798e+00 1.9100e-04 7.5331e-06
4.7881e+00 1.6913e-04 7.3229e-06
4.7963e+00 2.2343e-04 7.5727e-06
4.8045e+00 2.4778e-04 7.8510e-06
4.8127e+00 2.4554e-04 7.8949e-06
4.8209e+00 2.5324e-04 7.9121e-06
4.8290e+00 2.6205e-04 8.1209e-06
4.8372e+00 2.2134e-04 7.9936e-06
4.8453e+00 1.8077e-04 7.8450e-06
4.8534e+00 2.2388e-04 8.0339e-06
4.8615e+00 3.1218e-04 8.6037e-06
4.8696e+00 3.3177e-04 8.7736e-06
4.8777e+00 3.1685e-04 8.9223e-06
4.8857e+00 2.9144e-04 8.5230e-06
4.8938e+00 2.3466e-04 8.3116e-06
4.9018e+00 2.2596e-04 8.3711e-06
4.9098e+00 2.8928e-04 8.8009e-06
4.9178e+00 3.4186e-04 9.2346e-06
4.9258e+00 3.4854e-04 9.3829e-06
4.9337e+00 2.8298e-04 8.9310e-06
4.9417e+00 2.6202e-04 8.5052e-06
4.9496e+00 2.1867e-04 8.3871e-06
4.9576e+00 1.5955e-04 8.1882e-06
4.9655e+00 2.2498e-04 8.6936e-06
4.9734e+00 2.9653e-04 9.0309e-06
4.9813e+00 3.0059e-04 9.0220e-06
4.9891e+00 3.4208e-04 9.3972e-06
4.9970e+00 3.4056e-04 9.4125e-06
5.0048e+00 3.1181e-04 9.1698e-06
5.0127e+00 2.4411e-04 8.9617e-06
5.0205e+00 1.4356e-04 8.2196e-06
5.0283e+00 1.5570e-04 8.5985e-06
5.0361e+00 2.4939e-04 9.3659e-06
5.0439e+00 3.1265e-04 9.8097e-06
5.0516e+00 3.4463e-04 1.0035e-05
5.0594e+00 3.6029e-04 1.0188e-05
5.0671e+00 3.7020e-04 1.0632e-05
5.0749e+00 3.2234e-04 9.9657e-06
5.0826e+00 1.9035e-04 9.2288e-06
5.0903e+00 2.1409e-04 9.5881e-06
5.0980e+00 2.8097e-04 1.0277e-05
5.1056e+00 2.5414e-04 1.0510e-05
5.1133e+00 2.2608e-04 9.9060e-06
5.1209e+00 2.7395e-04 1.0099e-05
5.1286e+00 2.7315e-04 1.0097e-05
5.1362e+00 1.7415e-04 9.7073e-06
5.1438e+00 8.6029e-05 9.4277e-06
5.1514e+00 1.0880e-04 9.7745e-06
5.1590e+00 1.8001e-04 1.0221e-05
5.1666e+00 2.3429e-04 1.0743e-05
5.1741e+00 2.3424e-04 1.0624e-05
5.1817e+00 2.6263e-04 1.0767e-05
5.1892e+00 2.5567e-04 1.0869e-05
5.2059e+00 1.8687e-04 5.0928e-07
5.2682e+00 1.6463e-04 4.9419e-07
5.3291e+00 1.4794e-04 4.6103e-07
5.3889e+00 1.2198e-04 4.3411e-07
5.4477e+00 9.0899e-05 4.1231e-07
5.5054e+00 7.1258e-05 4.0491e-07
5.5622e+00 5.4509e-05 3.8418e-07
5.6181e+00 4.3151e-05 3.7029e-07
5.6731e+00 3.3342e-05 3.6545e-07
5.7273e+00 3.1564e-05 3.4209e-07
5.7807e+00 2.9466e-05 3.6502e-07
5.8332e+00 2.7927e-05 3.8647e-07
5.8850e+00 2.2442e-05 3.9789e-07
5.9361e+00 2.3178e-05 3.7353e-07
5.9864e+00 2.7820e-05 4.0727e-07
6.0361e+00 2.6177e-05 3.8780e-07
6.0851e+00 2.6678e-05 4.1847e-07
6.1334e+00 3.1360e-05 4.2426e-07
6.1811e+00 4.6097e-05 4.4853e-07
6.2281e+00 7.0181e-05 4.7434e-07
6.2747e+00 8.8659e-05 5.1504e-07
6.3206e+00 7.5818e-05 5.0097e-07
6.3659e+00 4.6423e-05 4.7329e-07
6.4108e+00 2.9325e-05 4.5221e-07
6.5426e+00 2.3192e-05 4.9199e-07
6.5855e+00 2.5271e-05 4.8897e-07
6.6281e+00 3.0337e-05 5.0832e-07
6.6704e+00 3.8433e-05 5.2162e-07
6.7122e+00 5.1512e-05 5.5395e-07
6.7538e+00 5.7012e-05 5.7218e-07
6.7950e+00 5.9060e-05 5.4684e-07
6.8359e+00 5.6722e-05 5.5743e-07
6.8763e+00 7.2977e-05 6.0995e-07
6.9165e+00 8.2572e-05 6.3515e-07
6.9564e+00 8.9482e-05 6.4787e-07
6.9959e+00 8.5957e-05 6.4531e-07
7.0351e+00 8.9785e-05 6.7105e-07
7.0740e+00 1.0426e-04 6.9350e-07
7.1127e+00 1.0175e-04 7.0509e-07
7.1509e+00 9.2849e-05 6.9656e-07
7.1889e+00 8.7993e-05 7.0158e-07
7.2266e+00 7.8939e-05 6.9372e-07
7.2640e+00 6.5392e-05 6.8949e-07
7.3012e+00 5.7448e-05 6.7526e-07
7.3379e+00 4.6838e-05 6.7189e-07
7.3745e+00 3.8442e-05 6.6780e-07
7.4107e+00 3.7493e-05 6.7759e-07
7.4468e+00 4.0468e-05 6.8359e-07
7.4826e+00 4.5000e-05 6.9929e-07
7.5181e+00 5.2862e-05 7.0603e-07
7.5533e+00 6.3338e-05 7.3348e-07
7.5883e+00 6.9035e-05 7.4864e-07
7.6230e+00 6.4092e-05 7.2493e-07
7.6575e+00 4.4097e-05 7.2745e-07
7.6918e+00 3.3464e-05 7.3959e-07
7.7258e+00 3.7888e-05 7.9496e-07
7.7596e+00 4.6310e-05 7.4673e-07
7.7931e+00 5.7114e-05 7.6732e-07
7.8265e+00 5.7334e-05 7.7631e-07
7.8597e+00 5.5719e-05 7.7785e-07
7.8926e+00 5.4974e-05 7.8100e-07
7.9252e+00 6.3345e-05 7.9492e-07
7.9578e+00 6.9885e-05 8.3155e-07
7.9901e+00 7.6897e-05 8.4126e-07
8.0222e+00 8.0025e-05 8.6531e-07
8.0542e+00 9.0876e-05 8.9329e-07
8.0859e+00 1.1672e-04 9.4429e-07
8.1175e+00 1.3905e-04 9.8361e-07
8.1489e+00 1.4930e-04 9.9824e-07
8.1801e+00 1.4587e-04 9.9461e-07
8.2112e+00 1.6944e-04 1.0676e-06
8.2421e+00 1.9673e-04 1.1123e-06
8.2728e+00 2.1432e-04 1.0888e-06
8.3033e+00 2.3439e-04 1.1735e-06
8.3337e+00 2.3907e-04 1.1876e-06
8.3640e+00 2.5007e-04 1.2511e-06
8.3942e+00 2.7725e-04 1.4397e-06
8.4242e+00 3.1183e-04 1.4290e-06
8.4541e+00 3.2108e-04 1.3750e-06
8.4838e+00 3.2800e-04 1.3189e-06
8.5134e+00 3.3916e-04 1.3501e-06
8.5429e+00 3.7399e-04 1.3791e-06
8.5721e+00 3.8929e-04 1.4209e-06
8.6013e+00 3.6954e-04 1.4807e-06
8.6304e+00 3.6560e-04 1.4621e-06
8.6593e+00 3.8272e-04 1.4731e-06
8.6881e+00 4.2979e-04 1.5317e-06
8.7168e+00 4.3391e-04 1.5418e-06
8.7453e+00 4.0772e-04 1.5308e-06
8.7737e+00 3.8076e-04 1.4509e-06
8.8020e+00 3.9178e-04 1.5412e-06
8.8302e+00 4.2678e-04 1.5574e-06
8.8582e+00 4.3789e-04 1.6340e-06
8.8861e+00 4.2461e-04 1.6151e-06
8.9139e+00 3.9368e-04 1.5934e-06
8.9415e+00 3.7247e-04 1.5823e-06
8.9691e+00 3.8303e-04 1.6089e-06
8.9965e+00 3.8915e-04 1.6365e-06
9.0238e+00 3.9954e-04 1.6623e-06
9.0509e+00 3.9145e-04 1.6525e-06
9.0780e+00 3.9181e-04 1.6889e-06
9.1049e+00 3.7980e-04 1.5768e-06
9.1317e+00 3.7530e-04 1.6957e-06
9.1584e+00 3.6188e-04 1.6738e-06
9.1850e+00 3.7728e-04 1.7078e-06
9.2115e+00 3.9256e-04 1.7408e-06
9.2378e+00 4.1227e-04 1.7813e-06
9.2640e+00 4.1383e-04 1.7877e-06
9.2902e+00 3.7388e-04 1.7611e-06
9.3162e+00 3.4162e-04 1.6835e-06
9.3421e+00 3.3013e-04 1.7451e-06
9.3679e+00 3.5696e-04 1.7723e-06
9.3936e+00 4.0804e-04 1.8426e-06
9.4191e+00 4.3545e-04 1.8766e-06
9.4446e+00 4.1115e-04 1.9154e-06
9.4700e+00 3.6386e-04 2.0070e-06
9.4952e+00 3.2973e-04 1.9181e-06
9.5204e+00 3.2722e-04 1.8401e-06
9.5454e+00 3.6489e-04 1.8958e-06
9.5705e+00 4.2212e-04 1.9472e-06
9.5953e+00 4.7686e-04 2.0339e-06
9.6201e+00 4.7786e-04 2.0363e-06
9.6447e+00 4.2052e-04 2.0054e-06
9.6693e+00 3.5648e-04 1.9248e-06
9.6937e+00 3.3342e-04 1.9422e-06
9.7181e+00 3.6402e-04 1.9863e-06
9.7423e+00 4.3141e-04 2.0764e-06
9.7665e+00 5.0553e-04 2.1659e-06
9.7905e+00 5.5421e-04 2.2550e-06
9.8146e+00 5.6850e-04 2.2658e-06
9.8385e+00 5.1706e-04 2.2344e-06
9.8622e+00 4.2639e-04 2.1328e-06
9.8859e+00 3.8423e-04 2.1618e-06
9.9095e+00 4.0960e-04 2.1558e-06
9.9330e+00 4.8622e-04 2.2743e-06
9.9565e+00 5.7111e-04 2.3754e-06
9.9798e+00 6.3818e-04 2.4789e-06
1.0003e+01 6.4594e-04 2.4830e-06
1.0026e+01 5.9749e-04 2.4919e-06
1.0050e+01 5.2273e-04 2.4157e-06
1.0073e+01 4.7517e-04 2.2812e-06
1.0096e+01 4.9286e-04 2.4282e-06
1.0119e+01 5.6651e-04 2.5696e-06
1.0140e+01 6.6202e-04 2.7012e-06
1.0163e+01 7.1322e-04 2.8068e-06
1.0186e+01 7.2738e-04 2.8277e-06
1.0208e+01 7.2223e-04 2.8502e-06
1.0231e+01 6.8269e-04 2.8459e-06
1.0253e+01 6.1201e-04 2.7984e-06
1.0276e+01 5.0620e-04 2.6797e-06
1.0298e+01 3.9413e-04 2.5907e-06
1.0320e+01 2.5819e-04 2.4373e-06
1.0342e+01 1.5979e-04 2.3586e-06
1.0364e+01 1.2428e-04 2.3984e-06
1.0386e+01 1.4057e-04 2.5301e-06
1.0407e+01 1.8774e-04 2.6090e-06
1.0429e+01 2.5073e-04 2.6798e-06
1.0451e+01 2.9697e-04 2.7842e-06
1.0473e+01 3.1562e-04 2.9890e-06
1.0494e+01 3.1045e-04 2.8876e-06
1.0516e+01 3.0477e-04 3.0022e-06
1.0537e+01 3.2900e-04 3.0332e-06
1.0559e+01 3.7450e-04 3.0715e-06
1.0580e+01 4.1806e-04 3.2586e-06
1.0602e+01 4.1801e-04 3.2851e-06
1.0623e+01 4.1807e-04 3.2354e-06
1.0644e+01 3.7832e-04 3.3293e-06
1.0665e+01 3.0022e-04 3.1060e-06
1.0685e+01 2.2343e-04 3.3821e-06
1.0706e+01 1.5140e-04 3.1580e-06
1.0727e+01 1.1113e-04 3.1830e-06
1.0748e+01 1.0155e-04 3.1070e-06
1.0769e+01 1.3302e-04 3.2841e-06
1.0790e+01 1.8500e-04 3.3569e-06
1.0810e+01 2.3521e-04 3.5266e-06
1.0831e+01 2.9646e-04 3.6090e-06
1.0852e+01 3.3921e-04 3.7547e-06
1.0872e+01 3.7490e-04 3.8593e-06
1.0893e+01 4.2548e-04 3.9356e-06
1.0913e+01 4.4422e-04 4.1669e-06
1.0934e+01 4.6531e-04 4.0860e-06
1.0953e+01 4.5389e-04 4.3248e-06
1.0973e+01 4.1520e-04 4.3362e-06
1.0994e+01 3.9339e-04 4.4179e-06
1.1014e+01 4.0885e-04 4.5073e-06
1.1034e+01 5.0002e-04 4.4309e-06
1.1054e+01 5.5586e-04 4.8543e-06
1.1074e+01 6.1102e-04 4.9156e-06
1.1094e+01 6.3798e-04 5.0274e-06
1.1114e+01 6.4091e-04 5.0526e-06
1.1134e+01 6.5220e-04 5.1209e-06
1.1154e+01 6.1706e-04 5.1299e-06
1.1173e+01 5.8539e-04 5.1303e-06
1.1193e+01 5.1297e-04 5.1453e-06
1.1212e+01 4.6156e-04 5.2950e-06
1.1231e+01 4.3206e-04 5.3361e-06
1.1251e+01 4.3773e-04 5.5284e-06
1.1270e+01 5.0815e-04 5.6045e-06
1.1290e+01 5.7164e-04 5.7855e-06
1.1309e+01 6.3319e-04 5.9341e-06
1.1329e+01 6.5726e-04 6.1864e-06
1.1348e+01 6.4039e-04 6.1728e-06
1.1367e+01 6.6210e-04 6.3027e-06
1.1386e+01 6.6263e-04 6.2538e-06
1.1405e+01 6.2539e-04 6.3704e-06
1.1425e+01 5.5465e-04 6.0354e-06
1.1444e+01 5.2389e-04 6.2988e-06
1.1463e+01 4.6332e-04 5.8714e-06
1.1481e+01 4.3511e-04 6.3314e-06
1.1500e+01 4.3755e-04 6.3885e-06
1.1518e+01 4.5384e-04 6.4683e-06
1.1537e+01 5.0508e-04 6.3438e-06
1.1556e+01 5.4049e-04 6.9083e-06
1.1575e+01 6.1764e-04 7.0651e-06
1.1593e+01 6.2730e-04 7.2604e-06
1.1612e+01 6.5215e-04 7.2827e-06
1.1631e+01 6.5167e-04 7.4761e-06
1.1649e+01 5.7686e-04 7.8568e-06
1.1668e+01 5.6964e-04 7.1999e-06
1.1686e+01 5.0049e-04 7.5909e-06
1.1704e+01 3.4198e-04 7.6010e-06
1.1723e+01 3.3162e-04 7.5751e-06
1.1741e+01 3.2343e-04 7.9407e-06
1.1758e+01 3.6810e-04 8.0603e-06
1.1777e+01 4.0459e-04 8.3422e-06
1.1795e+01 4.2858e-04 8.6143e-06
1.1813e+01 4.6445e-04 8.7267e-06
1.1831e+01 5.1938e-04 9.0231e-06
1.1849e+01 5.5335e-04 9.3777e-06
1.1867e+01 5.4879e-04 9.5374e-06
