# Wavelength(micron)	Flux(Jy)	Flux_error(Jy)
3.1122e+00 1.6525e-05 3.5815e-06
3.1250e+00 1.5394e-05 3.6998e-06
3.1377e+00 1.2818e-05 3.7379e-06
3.1504e+00 7.7211e-06 3.6745e-06
3.1630e+00 7.1623e-06 3.5685e-06
3.1756e+00 4.0246e-06 3.7049e-06
3.1882e+00 4.2617e-06 3.6161e-06
3.2007e+00 -3.1466e-06 3.6785e-06
3.2131e+00 4.9009e-06 3.8384e-06
3.2255e+00 6.3110e-06 3.7706e-06
3.2379e+00 -3.1062e-06 3.7752e-06
3.2502e+00 7.7592e-07 3.7753e-06
3.2624e+00 5.6088e-06 3.8261e-06
3.2747e+00 -1.1711e-06 3.7849e-06
3.2868e+00 -3.7422e-07 3.8365e-06
3.2990e+00 8.2240e-06 3.9058e-06
3.3110e+00 4.6594e-06 3.9406e-06
3.3231e+00 1.4168e-06 3.9821e-06
3.3351e+00 6.0611e-06 3.9695e-06
3.3470e+00 5.4863e-06 4.0642e-06
3.3589e+00 -2.9863e-06 4.1683e-06
3.3708e+00 1.9241e-06 4.2643e-06
3.3826e+00 5.9977e-06 4.0635e-06
3.3944e+00 8.0768e-06 4.1710e-06
3.4062e+00 1.6111e-06 4.2268e-06
3.4179e+00 -5.4070e-06 4.1903e-06
3.4288e+00 -4.0027e-07 4.1604e-06
3.4404e+00 5.2203e-07 4.3050e-06
3.4520e+00 -1.5046e-08 4.2430e-06
3.4636e+00 -4.6173e-06 4.3690e-06
3.4751e+00 8.8395e-06 4.3326e-06
3.4866e+00 1.4640e-05 4.4685e-06
3.4980e+00 9.4140e-06 4.3698e-06
3.5094e+00 7.1303e-06 4.5810e-06
3.5208e+00 1.1967e-05 4.5498e-06
3.5321e+00 1.1358e-05 4.4971e-06
3.5434e+00 1.7303e-05 4.6212e-06
3.5547e+00 1.1073e-05 4.7800e-06
3.5659e+00 1.7970e-05 4.7255e-06
3.5771e+00 9.4817e-06 4.6471e-06
3.5882e+00 8.9415e-06 4.8660e-06
3.5993e+00 1.0717e-05 4.8360e-06
3.6104e+00 7.1894e-06 4.7118e-06
3.6215e+00 2.0436e-05 4.9747e-06
3.6325e+00 2.2715e-05 5.0392e-06
3.6434e+00 2.7674e-05 5.1253e-06
3.6544e+00 4.6130e-05 5.3216e-06
3.6653e+00 4.9288e-05 5.1793e-06
3.6762e+00 4.4170e-05 5.1276e-06
3.6870e+00 5.1277e-05 5.1383e-06
3.6978e+00 6.1607e-05 5.3183e-06
3.7086e+00 5.1873e-05 5.4078e-06
3.7194e+00 5.7667e-05 5.3440e-06
3.7301e+00 5.7744e-05 5.5159e-06
3.7408e+00 6.7874e-05 5.5760e-06
3.7514e+00 7.9064e-05 5.6482e-06
3.7621e+00 9.3569e-05 5.7862e-06
3.7727e+00 8.1320e-05 5.7714e-06
3.7832e+00 6.8092e-05 5.6862e-06
3.7938e+00 7.1300e-05 5.8688e-06
3.8043e+00 1.0925e-04 6.1284e-06
3.8147e+00 1.4223e-04 6.5878e-06
3.8252e+00 1.5688e-04 6.5506e-06
3.8356e+00 1.6562e-04 6.5049e-06
3.8460e+00 9.5143e-05 6.1073e-06
3.8563e+00 9.5994e-05 6.0932e-06
3.8667e+00 1.1717e-04 6.1933e-06
3.8770e+00 1.2788e-04 6.3103e-06
3.8872e+00 1.3651e-04 6.4609e-06
3.8975e+00 1.3905e-04 6.4880e-06
3.9077e+00 1.4897e-04 6.5502e-06
3.9179e+00 1.6725e-04 6.7191e-06
3.9280e+00 1.7508e-04 6.8734e-06
3.9382e+00 1.9022e-04 7.0126e-06
3.9483e+00 1.9861e-04 6.9923e-06
3.9584e+00 2.1248e-04 7.0999e-06
3.9684e+00 2.3917e-04 7.3060e-06
3.9785e+00 2.2358e-04 7.2200e-06
3.9885e+00 2.4528e-04 7.4979e-06
3.9984e+00 2.6299e-04 7.9292e-06
4.0084e+00 2.5345e-04 7.8402e-06
4.0183e+00 2.7863e-04 7.8984e-06
4.0282e+00 3.0036e-04 7.9291e-06
4.0381e+00 2.6140e-04 7.7442e-06
4.0479e+00 2.8034e-04 7.8314e-06
4.0577e+00 3.2129e-04 8.2298e-06
4.0675e+00 3.5089e-04 8.4311e-06
4.0773e+00 3.3572e-04 8.3022e-06
4.0871e+00 3.5259e-04 8.4134e-06
4.0968e+00 3.8278e-04 8.5331e-06
4.1065e+00 3.8480e-04 8.7185e-06
4.1162e+00 3.6571e-04 8.7679e-06
4.1258e+00 4.0804e-04 9.0466e-06
4.1355e+00 4.6218e-04 9.3263e-06
4.1451e+00 4.2868e-04 9.1928e-06
4.1547e+00 3.7559e-04 8.7945e-06
4.1642e+00 4.3826e-04 9.2506e-06
4.1737e+00 5.1633e-04 9.6768e-06
4.1833e+00 4.7351e-04 9.5029e-06
4.1928e+00 4.0524e-04 9.3274e-06
4.2022e+00 4.2335e-04 9.3878e-06
4.2117e+00 4.5870e-04 9.7193e-06
4.2211e+00 4.2176e-04 9.9209e-06
4.2305e+00 3.8058e-04 9.9981e-06
4.2399e+00 4.6338e-04 1.0371e-05
4.2492e+00 5.1137e-04 1.0558e-05
4.2586e+00 4.9928e-04 1.0552e-05
4.2679e+00 4.6638e-04 1.0354e-05
4.2772e+00 4.8652e-04 1.0099e-05
4.2865e+00 5.2482e-04 1.0166e-05
4.2957e+00 5.1204e-04 1.0377e-05
4.3049e+00 4.7575e-04 1.0150e-05
4.3141e+00 4.8017e-04 1.0212e-05
4.3233e+00 5.7448e-04 1.0610e-05
4.3325e+00 5.7327e-04 1.0618e-05
4.3416e+00 4.9416e-04 1.0300e-05
4.3508e+00 4.8256e-04 1.0457e-05
4.3599e+00 5.2772e-04 1.0565e-05
4.3690e+00 5.8078e-04 1.0912e-05
4.3780e+00 6.0950e-04 1.0971e-05
4.3871e+00 5.3453e-04 1.0808e-05
4.3961e+00 4.6618e-04 1.0670e-05
4.4051e+00 5.5779e-04 1.1194e-05
4.4141e+00 6.7054e-04 1.1775e-05
4.4231e+00 6.1608e-04 1.1711e-05
4.4320e+00 4.7428e-04 1.0807e-05
4.4409e+00 4.8044e-04 1.0930e-05
4.4499e+00 5.2990e-04 1.1082e-05
4.4588e+00 5.4359e-04 1.1431e-05
4.4676e+00 5.0546e-04 1.1234e-05
4.4765e+00 4.6848e-04 1.1194e-05
4.4853e+00 4.6388e-04 1.1058e-05
4.4941e+00 4.7259e-04 1.1015e-05
4.5029e+00 4.7234e-04 1.1334e-05
4.5117e+00 4.4520e-04 1.1523e-05
4.5205e+00 3.8245e-04 1.1026e-05
4.5292e+00 3.3684e-04 1.0716e-05
4.5379e+00 3.5821e-04 1.1199e-05
4.5466e+00 4.0830e-04 1.1234e-05
4.5553e+00 4.1300e-04 1.1352e-05
4.5640e+00 3.9948e-04 1.1243e-05
4.5727e+00 3.2731e-04 1.1097e-05
4.5813e+00 3.2227e-04 1.1119e-05
4.5899e+00 3.6299e-04 1.1514e-05
4.5985e+00 3.8551e-04 1.1402e-05
4.6071e+00 4.0733e-04 1.1690e-05
4.6157e+00 3.5328e-04 1.1574e-05
4.6242e+00 3.2870e-04 1.1247e-05
4.6327e+00 3.6285e-04 1.1464e-05
4.6413e+00 4.1507e-04 1.1936e-05
4.6498e+00 3.8379e-04 1.1686e-05
4.6582e+00 3.7900e-04 1.2051e-05
4.6667e+00 4.3940e-04 1.2635e-05
4.6752e+00 3.8135e-04 1.2689e-05
4.6836e+00 3.6233e-04 1.1892e-05
4.6920e+00 4.5022e-04 1.2462e-05
4.7004e+00 4.3399e-04 1.2434e-05
4.7088e+00 3.5873e-04 1.2192e-05
