# Wavelength(micron)	Flux(Jy)	Flux_error(Jy)
4.3275e+00 5.2133e-04 1.0227e-05
4.3367e+00 5.0253e-04 1.0024e-05
4.3458e+00 5.5286e-04 1.0386e-05
4.3549e+00 6.0507e-04 1.0759e-05
4.3640e+00 6.4588e-04 1.0911e-05
4.3731e+00 6.7447e-04 1.1004e-05
4.3821e+00 7.0041e-04 1.1434e-05
4.3912e+00 6.8232e-04 1.1327e-05
4.4002e+00 6.6994e-04 1.1185e-05
4.4092e+00 7.6378e-04 1.1856e-05
4.4182e+00 8.0518e-04 1.2278e-05
4.4271e+00 6.7710e-04 1.1672e-05
4.4361e+00 6.1860e-04 1.1274e-05
4.4450e+00 6.2466e-04 1.1404e-05
4.4539e+00 6.3590e-04 1.1572e-05
4.4628e+00 5.6352e-04 1.1202e-05
4.4716e+00 5.1414e-04 1.0899e-05
4.4805e+00 4.9230e-04 1.0937e-05
4.4893e+00 4.9228e-04 1.1015e-05
4.4981e+00 4.4657e-04 1.0906e-05
4.5069e+00 4.1311e-04 1.1227e-05
4.5157e+00 3.7754e-04 1.0698e-05
4.5244e+00 3.3411e-04 1.0407e-05
4.5331e+00 3.3937e-04 1.0787e-05
4.5419e+00 3.1109e-04 1.0426e-05
4.5506e+00 2.8647e-04 1.0390e-05
4.5592e+00 2.6166e-04 1.0284e-05
4.5679e+00 2.3574e-04 1.0561e-05
4.5765e+00 2.3875e-04 1.0738e-05
4.5852e+00 2.3740e-04 1.0570e-05
4.5938e+00 2.6469e-04 1.0537e-05
4.6024e+00 2.6428e-04 1.0585e-05
4.6109e+00 2.6228e-04 1.0864e-05
4.6195e+00 2.4417e-04 1.0535e-05
4.6280e+00 2.5735e-04 1.0802e-05
4.6366e+00 2.9826e-04 1.1188e-05
4.6451e+00 3.3069e-04 1.1217e-05
4.6536e+00 3.5337e-04 1.1561e-05
4.6620e+00 4.1722e-04 1.2381e-05
4.6705e+00 4.5763e-04 1.2641e-05
4.6789e+00 4.3416e-04 1.1918e-05
4.6874e+00 4.2616e-04 1.2083e-05
4.6958e+00 4.4888e-04 1.2147e-05
4.7042e+00 4.4890e-04 1.2155e-05
4.7125e+00 4.0736e-04 1.1994e-05
4.7209e+00 3.6870e-04 1.2068e-05
4.7292e+00 3.5173e-04 1.1899e-05
4.7376e+00 3.3200e-04 1.1997e-05
4.7459e+00 3.8421e-04 1.2184e-05
4.7542e+00 3.9557e-04 1.2218e-05
4.7624e+00 3.8977e-04 1.2466e-05
4.7707e+00 3.7248e-04 1.2522e-05
4.7790e+00 3.5060e-04 1.2268e-05
4.7872e+00 3.4593e-04 1.2160e-05
4.7954e+00 3.6881e-04 1.2925e-05
4.8036e+00 3.9922e-04 1.2965e-05
4.8118e+00 3.9582e-04 1.2886e-05
4.8200e+00 3.9777e-04 1.3140e-05
4.8281e+00 4.1942e-04 1.3356e-05
4.8363e+00 4.0833e-04 1.3128e-05
4.8444e+00 3.6561e-04 1.2856e-05
4.8525e+00 4.2234e-04 1.3613e-05
4.8606e+00 4.3772e-04 1.3929e-05
4.8687e+00 4.7547e-04 1.4220e-05
4.8768e+00 4.6358e-04 1.3785e-05
4.8848e+00 5.0278e-04 1.3864e-05
4.8929e+00 4.7705e-04 1.4093e-05
4.9009e+00 4.4641e-04 1.4018e-05
4.9089e+00 5.0520e-04 1.4376e-05
4.9169e+00 5.4059e-04 1.4678e-05
4.9249e+00 5.3474e-04 1.4453e-05
4.9328e+00 4.9293e-04 1.4231e-05
4.9408e+00 4.9210e-04 1.4438e-05
4.9487e+00 5.0273e-04 1.4489e-05
4.9567e+00 4.6429e-04 1.4330e-05
4.9646e+00 5.0705e-04 1.4617e-05
4.9725e+00 5.9455e-04 1.5034e-05
4.9804e+00 6.7207e-04 1.5544e-05
4.9882e+00 6.8365e-04 1.5826e-05
4.9961e+00 6.6086e-04 1.5530e-05
5.0039e+00 6.7116e-04 1.5926e-05
5.0118e+00 5.8805e-04 1.5286e-05
5.0196e+00 4.6820e-04 1.5107e-05
5.0274e+00 4.8676e-04 1.5244e-05
5.0352e+00 6.0716e-04 1.6029e-05
5.0430e+00 6.4949e-04 1.6513e-05
5.0507e+00 6.8632e-04 1.7402e-05
5.0585e+00 7.0524e-04 1.7555e-05
5.0662e+00 7.0791e-04 1.6996e-05
5.0739e+00 7.2313e-04 1.7021e-05
5.0816e+00 5.5199e-04 1.6751e-05
5.0893e+00 5.8523e-04 1.7342e-05
5.0970e+00 7.1515e-04 1.8538e-05
5.1047e+00 6.8395e-04 1.7442e-05
5.1124e+00 5.7626e-04 1.7048e-05
5.1200e+00 6.0837e-04 1.7417e-05
5.1276e+00 6.5096e-04 1.7581e-05
5.1353e+00 5.3710e-04 1.7546e-05
5.1429e+00 3.9517e-04 1.7311e-05
5.1505e+00 4.0504e-04 1.7108e-05
5.1581e+00 5.1228e-04 1.7635e-05
5.1656e+00 5.3522e-04 1.7751e-05
5.1732e+00 5.4758e-04 1.7686e-05
5.1807e+00 5.8534e-04 1.8126e-05
5.1883e+00 6.6549e-04 1.8893e-05
5.2110e+00 5.6096e-04 1.9029e-06
5.2732e+00 5.2656e-04 1.8487e-06
5.3342e+00 4.9366e-04 1.7965e-06
5.3939e+00 4.3203e-04 1.7166e-06
5.4526e+00 3.8384e-04 1.6861e-06
5.5102e+00 3.5585e-04 1.6826e-06
5.5670e+00 3.1912e-04 1.6494e-06
5.6228e+00 3.0099e-04 1.5962e-06
5.6778e+00 2.8420e-04 1.5915e-06
5.7320e+00 2.7439e-04 1.5380e-06
5.7852e+00 2.7459e-04 1.5826e-06
5.8378e+00 2.6808e-04 1.5987e-06
5.8896e+00 2.6053e-04 1.6399e-06
5.9407e+00 2.6728e-04 1.5988e-06
5.9910e+00 2.8506e-04 1.7420e-06
6.0405e+00 2.9477e-04 1.5925e-06
6.0894e+00 3.0251e-04 1.7788e-06
6.1377e+00 3.1688e-04 1.8132e-06
6.1854e+00 3.4792e-04 1.8746e-06
6.2324e+00 3.8666e-04 1.9054e-06
6.2789e+00 4.2077e-04 2.0327e-06
6.3247e+00 3.8694e-04 1.9606e-06
6.3701e+00 3.1590e-04 1.8439e-06
6.4149e+00 2.2795e-04 1.6676e-06
6.5466e+00 1.2371e-04 1.4168e-06
6.5896e+00 1.2622e-04 1.4552e-06
6.6321e+00 1.4604e-04 1.5040e-06
6.6743e+00 1.6976e-04 1.6011e-06
6.7162e+00 2.0455e-04 1.7213e-06
6.7577e+00 2.2233e-04 1.7742e-06
6.7989e+00 2.3789e-04 1.8265e-06
6.8396e+00 2.5647e-04 1.8180e-06
6.8802e+00 2.8561e-04 2.0058e-06
6.9203e+00 3.1013e-04 2.0742e-06
6.9601e+00 3.0832e-04 2.1060e-06
6.9997e+00 2.9791e-04 2.0729e-06
7.0388e+00 2.9503e-04 2.0857e-06
7.0777e+00 2.8586e-04 2.0864e-06
7.1163e+00 2.7704e-04 2.1350e-06
7.1545e+00 2.6039e-04 2.0591e-06
7.1924e+00 2.4425e-04 2.0734e-06
7.2302e+00 2.3512e-04 2.0385e-06
7.2675e+00 2.1799e-04 2.0532e-06
7.3047e+00 2.1688e-04 2.0153e-06
7.3414e+00 2.0732e-04 2.0458e-06
7.3779e+00 2.0430e-04 2.0530e-06
7.4142e+00 2.0305e-04 2.0588e-06
7.4502e+00 2.1409e-04 2.1013e-06
7.4859e+00 2.2054e-04 2.1234e-06
7.5213e+00 2.4175e-04 2.2185e-06
7.5566e+00 2.5006e-04 2.2436e-06
7.5915e+00 2.6207e-04 2.2306e-06
7.6263e+00 2.4928e-04 2.1935e-06
7.6607e+00 2.1383e-04 2.1472e-06
7.6950e+00 1.9017e-04 2.1617e-06
7.7289e+00 1.8672e-04 2.1066e-06
7.7627e+00 2.0658e-04 2.1954e-06
7.7963e+00 2.1839e-04 2.2235e-06
7.8296e+00 2.3014e-04 2.2931e-06
7.8627e+00 2.4010e-04 2.3085e-06
7.8956e+00 2.4728e-04 2.3669e-06
7.9283e+00 2.6291e-04 2.4018e-06
7.9608e+00 2.6878e-04 2.4272e-06
7.9931e+00 2.6489e-04 2.4705e-06
8.0252e+00 2.6871e-04 2.5004e-06
8.0570e+00 2.6805e-04 2.5426e-06
8.0888e+00 2.8065e-04 2.6432e-06
8.1204e+00 2.9826e-04 2.6529e-06
8.1517e+00 3.0018e-04 2.7229e-06
8.1829e+00 3.0081e-04 2.7188e-06
8.2140e+00 3.1046e-04 2.8884e-06
8.2448e+00 3.2294e-04 2.9145e-06
8.2755e+00 3.4327e-04 2.7574e-06
8.3061e+00 3.4478e-04 3.0311e-06
8.3365e+00 3.5419e-04 3.0488e-06
8.3667e+00 3.7588e-04 3.1086e-06
8.3969e+00 3.8763e-04 3.1805e-06
8.4269e+00 3.9435e-04 3.1097e-06
8.4566e+00 3.9057e-04 3.2001e-06
8.4864e+00 4.0779e-04 3.1886e-06
8.5160e+00 4.2040e-04 3.2934e-06
8.5454e+00 4.3028e-04 3.3188e-06
8.5747e+00 4.5469e-04 3.4428e-06
8.6039e+00 4.6029e-04 3.4317e-06
8.6329e+00 4.7965e-04 3.5992e-06
8.6618e+00 5.0503e-04 3.6372e-06
8.6905e+00 5.1608e-04 3.7241e-06
8.7192e+00 5.2258e-04 3.7581e-06
8.7477e+00 5.3314e-04 3.7745e-06
8.7761e+00 5.1394e-04 3.6553e-06
8.8044e+00 5.2769e-04 3.8069e-06
8.8325e+00 5.5322e-04 3.8673e-06
8.8605e+00 5.8185e-04 4.0795e-06
8.8884e+00 5.9177e-04 4.0602e-06
8.9161e+00 5.8670e-04 4.0563e-06
8.9438e+00 5.6685e-04 4.0548e-06
8.9712e+00 5.9437e-04 4.2250e-06
8.9986e+00 6.2221e-04 4.2698e-06
9.0259e+00 6.1336e-04 4.2844e-06
9.0531e+00 6.2123e-04 4.2690e-06
9.0801e+00 6.2306e-04 4.3993e-06
9.1070e+00 6.2922e-04 4.0272e-06
9.1338e+00 6.2186e-04 4.4744e-06
9.1604e+00 6.2210e-04 4.4827e-06
9.1870e+00 6.6034e-04 4.5280e-06
9.2135e+00 6.8039e-04 4.6238e-06
9.2398e+00 6.9429e-04 4.7171e-06
9.2661e+00 6.9169e-04 4.7036e-06
9.2922e+00 6.7065e-04 4.7348e-06
9.3182e+00 6.4443e-04 4.5972e-06
9.3441e+00 6.7308e-04 4.8362e-06
9.3698e+00 6.7860e-04 4.8023e-06
9.3955e+00 6.8498e-04 4.9327e-06
9.4210e+00 6.8155e-04 4.8248e-06
9.4465e+00 6.7393e-04 4.9152e-06
9.4719e+00 6.8035e-04 4.9519e-06
9.4971e+00 6.9012e-04 4.9408e-06
9.5223e+00 7.1540e-04 5.1075e-06
9.5473e+00 7.3061e-04 5.1355e-06
9.5722e+00 7.4835e-04 5.2200e-06
9.5971e+00 7.3858e-04 5.3222e-06
9.6218e+00 7.2496e-04 5.2132e-06
9.6465e+00 7.0274e-04 5.2571e-06
9.6710e+00 6.8546e-04 5.2191e-06
9.6954e+00 6.8213e-04 5.3196e-06
9.7198e+00 7.1798e-04 5.3411e-06
9.7439e+00 7.5757e-04 5.5180e-06
9.7681e+00 7.5670e-04 5.5101e-06
9.7921e+00 7.6038e-04 5.6698e-06
9.8161e+00 7.5623e-04 5.6182e-06
9.8400e+00 7.4312e-04 5.6806e-06
9.8637e+00 7.0134e-04 5.5860e-06
9.8874e+00 6.9490e-04 5.6964e-06
9.9110e+00 7.1883e-04 5.6764e-06
9.9345e+00 7.3719e-04 5.8997e-06
9.9579e+00 8.1740e-04 6.0026e-06
9.9813e+00 8.4458e-04 6.1685e-06
1.0004e+01 8.0850e-04 6.1345e-06
1.0027e+01 7.7964e-04 6.1164e-06
1.0051e+01 7.5218e-04 6.1582e-06
1.0074e+01 7.2868e-04 5.6898e-06
1.0097e+01 7.2872e-04 6.1832e-06
1.0120e+01 7.7732e-04 6.4537e-06
1.0142e+01 8.1718e-04 6.5011e-06
1.0165e+01 8.4610e-04 6.6836e-06
1.0188e+01 8.3729e-04 6.7509e-06
1.0209e+01 8.5130e-04 6.9623e-06
1.0232e+01 8.1610e-04 6.7753e-06
1.0254e+01 7.6454e-04 6.9393e-06
1.0277e+01 7.0177e-04 6.6683e-06
1.0299e+01 6.2241e-04 6.4832e-06
1.0321e+01 5.3508e-04 6.2570e-06
1.0343e+01 4.4609e-04 6.2591e-06
1.0365e+01 3.8373e-04 6.0066e-06
1.0387e+01 3.7562e-04 6.1844e-06
1.0409e+01 3.8447e-04 6.3156e-06
1.0431e+01 4.0430e-04 6.5728e-06
1.0452e+01 4.2946e-04 6.7788e-06
1.0474e+01 4.4192e-04 7.4173e-06
1.0495e+01 4.6783e-04 7.1333e-06
1.0517e+01 4.7442e-04 7.2604e-06
1.0538e+01 4.9645e-04 7.2427e-06
1.0560e+01 5.0612e-04 7.4389e-06
1.0581e+01 5.2646e-04 7.3989e-06
1.0603e+01 5.5297e-04 7.6083e-06
1.0624e+01 5.4749e-04 7.6469e-06
1.0645e+01 5.3000e-04 8.1500e-06
1.0666e+01 5.1620e-04 7.6536e-06
1.0686e+01 4.4427e-04 8.1352e-06
1.0707e+01 4.3623e-04 7.8509e-06
1.0728e+01 4.0314e-04 8.2441e-06
1.0749e+01 3.7208e-04 8.0975e-06
1.0770e+01 4.1706e-04 8.4996e-06
1.0791e+01 4.3335e-04 8.3105e-06
1.0811e+01 4.5715e-04 8.8671e-06
1.0832e+01 4.8645e-04 8.8557e-06
1.0853e+01 5.2853e-04 9.2829e-06
1.0873e+01 5.2063e-04 9.2188e-06
1.0894e+01 5.5978e-04 9.4508e-06
1.0913e+01 5.2344e-04 9.4874e-06
1.0934e+01 5.7445e-04 9.5469e-06
1.0954e+01 5.2219e-04 1.0047e-05
1.0974e+01 5.1417e-04 1.0524e-05
1.0994e+01 5.2855e-04 1.0634e-05
1.1015e+01 5.3388e-04 1.1081e-05
1.1035e+01 5.2775e-04 1.0303e-05
1.1055e+01 5.9932e-04 1.1370e-05
1.1075e+01 6.5305e-04 1.1320e-05
1.1095e+01 6.3286e-04 1.1786e-05
1.1115e+01 6.7018e-04 1.1794e-05
1.1135e+01 6.7272e-04 1.2258e-05
1.1153e+01 6.5494e-04 1.2412e-05
1.1173e+01 6.7766e-04 1.2407e-05
1.1193e+01 6.5505e-04 1.2163e-05
1.1213e+01 6.0397e-04 1.3081e-05
1.1232e+01 5.7201e-04 1.2981e-05
1.1252e+01 5.4024e-04 1.3576e-05
1.1271e+01 5.6819e-04 1.3467e-05
1.1291e+01 6.3306e-04 1.3969e-05
1.1310e+01 6.1823e-04 1.3837e-05
1.1329e+01 6.4856e-04 1.4168e-05
1.1349e+01 6.4411e-04 1.4288e-05
1.1368e+01 6.3233e-04 1.4604e-05
1.1386e+01 6.9239e-04 1.4583e-05
1.1405e+01 6.8919e-04 1.5252e-05
1.1424e+01 6.7625e-04 1.4423e-05
1.1443e+01 6.1893e-04 1.5133e-05
1.1462e+01 6.1623e-04 1.4848e-05
1.1481e+01 6.1816e-04 1.5619e-05
1.1500e+01 6.0530e-04 1.5646e-05
1.1519e+01 6.1279e-04 1.6258e-05
1.1538e+01 6.0670e-04 1.5153e-05
1.1557e+01 6.0219e-04 1.6494e-05
1.1575e+01 6.0335e-04 1.6196e-05
1.1594e+01 6.1012e-04 1.7429e-05
1.1612e+01 5.9255e-04 1.6217e-05
1.1630e+01 5.6742e-04 1.7500e-05
1.1649e+01 6.1478e-04 1.7400e-05
1.1667e+01 5.9389e-04 1.7089e-05
1.1686e+01 5.6647e-04 1.8344e-05
1.1704e+01 4.4913e-04 1.8116e-05
1.1723e+01 4.5497e-04 1.9092e-05
1.1741e+01 4.2966e-04 1.9500e-05
1.1759e+01 4.2468e-04 1.9561e-05
1.1777e+01 5.5500e-04 2.0094e-05
1.1795e+01 5.3360e-04 2.0515e-05
1.1814e+01 5.4043e-04 2.1340e-05
1.1832e+01 5.7141e-04 2.1825e-05
1.1849e+01 5.1845e-04 2.3075e-05
1.1867e+01 6.1602e-04 2.3131e-05
1.1885e+01 6.0441e-04 2.3362e-05
1.1903e+01 4.7562e-04 2.3186e-05
