# Wavelength(micron)	Flux(Jy)	Flux_error(Jy)
3.7938e+00 1.5825e-04 6.4552e-06
3.8043e+00 2.0122e-04 6.5323e-06
3.8147e+00 2.5152e-04 6.8332e-06
3.8251e+00 2.7736e-04 7.1911e-06
3.8355e+00 2.3667e-04 6.9328e-06
3.8459e+00 1.6488e-04 6.5197e-06
3.8562e+00 2.0284e-04 6.6524e-06
3.8665e+00 2.2370e-04 6.8951e-06
3.8768e+00 2.3536e-04 7.1221e-06
3.8870e+00 2.5564e-04 7.0897e-06
3.8973e+00 2.5208e-04 7.2677e-06
3.9075e+00 2.7358e-04 7.3578e-06
3.9176e+00 2.9713e-04 7.6786e-06
3.9278e+00 3.0550e-04 7.6384e-06
3.9379e+00 3.3308e-04 7.7803e-06
3.9479e+00 3.3636e-04 7.7889e-06
3.9580e+00 3.6063e-04 7.9988e-06
3.9680e+00 3.6979e-04 8.1094e-06
3.9780e+00 3.6370e-04 8.2306e-06
3.9880e+00 4.0462e-04 8.4755e-06
3.9980e+00 4.1295e-04 8.8332e-06
4.0079e+00 3.9842e-04 8.6546e-06
4.0178e+00 4.5799e-04 8.8764e-06
4.0277e+00 4.5015e-04 8.7094e-06
4.0375e+00 4.4789e-04 9.0718e-06
4.0473e+00 4.8072e-04 9.0834e-06
4.0571e+00 5.0827e-04 9.1603e-06
4.0669e+00 5.1900e-04 9.2184e-06
4.0767e+00 5.1847e-04 9.3389e-06
4.0864e+00 5.7727e-04 9.6273e-06
4.0961e+00 5.8640e-04 9.8367e-06
4.1058e+00 5.6245e-04 9.7964e-06
4.1154e+00 5.5841e-04 9.6755e-06
4.1250e+00 6.1703e-04 1.0085e-05
4.1346e+00 6.5261e-04 1.0083e-05
4.1442e+00 5.9966e-04 1.0030e-05
4.1538e+00 5.7810e-04 9.9977e-06
4.1633e+00 6.5101e-04 1.0395e-05
4.1728e+00 6.8481e-04 1.0559e-05
4.1823e+00 6.1072e-04 1.0409e-05
4.1918e+00 5.3328e-04 9.9375e-06
4.2012e+00 5.3205e-04 1.0028e-05
4.2107e+00 4.9999e-04 1.0076e-05
4.2201e+00 4.2366e-04 9.8488e-06
4.2294e+00 3.8975e-04 9.6691e-06
4.2388e+00 4.2113e-04 9.8613e-06
4.2481e+00 4.7370e-04 9.8635e-06
4.2575e+00 4.8529e-04 1.0119e-05
4.2667e+00 4.5814e-04 9.8938e-06
4.2760e+00 5.0062e-04 1.0246e-05
4.2853e+00 5.2185e-04 1.0286e-05
4.2945e+00 4.9259e-04 1.0364e-05
4.3037e+00 4.5186e-04 1.0017e-05
4.3129e+00 4.9315e-04 1.0369e-05
4.3220e+00 5.7031e-04 1.0553e-05
4.3312e+00 5.6406e-04 1.0762e-05
4.3403e+00 5.5996e-04 1.0703e-05
4.3494e+00 5.5542e-04 1.0677e-05
4.3585e+00 6.0837e-04 1.1037e-05
4.3676e+00 7.0015e-04 1.1631e-05
4.3766e+00 7.0665e-04 1.1616e-05
4.3856e+00 6.2127e-04 1.1259e-05
4.3946e+00 5.9261e-04 1.1357e-05
4.4036e+00 7.1573e-04 1.2138e-05
4.4126e+00 7.7277e-04 1.2182e-05
4.4215e+00 6.5440e-04 1.1741e-05
4.4305e+00 5.3723e-04 1.1208e-05
4.4394e+00 5.8540e-04 1.1510e-05
4.4483e+00 5.9844e-04 1.1653e-05
4.4571e+00 5.6924e-04 1.1542e-05
4.4660e+00 5.3429e-04 1.1461e-05
4.4748e+00 5.0614e-04 1.1376e-05
4.4836e+00 4.9781e-04 1.1475e-05
4.4924e+00 4.5909e-04 1.1807e-05
4.5012e+00 4.2512e-04 1.1218e-05
4.5099e+00 3.7906e-04 1.1044e-05
4.5187e+00 3.3823e-04 1.1231e-05
4.5274e+00 3.1276e-04 1.0897e-05
4.5361e+00 2.9840e-04 1.0871e-05
4.5448e+00 3.0186e-04 1.0825e-05
4.5535e+00 2.8898e-04 1.0806e-05
4.5621e+00 2.5838e-04 1.0815e-05
4.5707e+00 2.4624e-04 1.0906e-05
4.5793e+00 2.5583e-04 1.0873e-05
4.5879e+00 2.6839e-04 1.0897e-05
4.5965e+00 2.7292e-04 1.1209e-05
4.6051e+00 2.8700e-04 1.1172e-05
4.6136e+00 2.7904e-04 1.1284e-05
4.6222e+00 2.7826e-04 1.1231e-05
4.6307e+00 3.1403e-04 1.1707e-05
4.6392e+00 3.2600e-04 1.1511e-05
4.6476e+00 3.5085e-04 1.2268e-05
4.6561e+00 4.6086e-04 1.3085e-05
4.6645e+00 5.0200e-04 1.2673e-05
4.6730e+00 4.1138e-04 1.2368e-05
4.6814e+00 3.9331e-04 1.2174e-05
4.6898e+00 4.2951e-04 1.2532e-05
4.6982e+00 3.7916e-04 1.2337e-05
4.7065e+00 3.1026e-04 1.2085e-05
4.7149e+00 2.9855e-04 1.2082e-05
4.7232e+00 2.7669e-04 1.2276e-05
4.7315e+00 2.9065e-04 1.2180e-05
4.7398e+00 3.3913e-04 1.2353e-05
4.7481e+00 3.7243e-04 1.2776e-05
4.7564e+00 3.4647e-04 1.2744e-05
4.7646e+00 3.2603e-04 1.2667e-05
4.7728e+00 3.4296e-04 1.2798e-05
4.7811e+00 2.9612e-04 1.2611e-05
4.7893e+00 3.1519e-04 1.3005e-05
4.7975e+00 3.9681e-04 1.3374e-05
4.8056e+00 4.0147e-04 1.3545e-05
4.8138e+00 3.9391e-04 1.3419e-05
4.8219e+00 4.3116e-04 1.3572e-05
4.8301e+00 4.0791e-04 1.3498e-05
4.8382e+00 3.7449e-04 1.3852e-05
4.8463e+00 4.0695e-04 1.3927e-05
4.8544e+00 4.5816e-04 1.4297e-05
4.8624e+00 5.0871e-04 1.4192e-05
4.8705e+00 5.4634e-04 1.4717e-05
4.8785e+00 5.2719e-04 1.4718e-05
4.8866e+00 4.7499e-04 1.4613e-05
4.8946e+00 4.5498e-04 1.4791e-05
4.9026e+00 5.2343e-04 1.5114e-05
4.9105e+00 5.7099e-04 1.4844e-05
4.9185e+00 6.4178e-04 1.5385e-05
4.9265e+00 5.8404e-04 1.5197e-05
4.9344e+00 5.0085e-04 1.4902e-05
4.9423e+00 4.7163e-04 1.4897e-05
4.9502e+00 3.6604e-04 1.4536e-05
4.9581e+00 4.4788e-04 1.4713e-05
4.9660e+00 5.8825e-04 1.5645e-05
4.9739e+00 5.9466e-04 1.5780e-05
4.9818e+00 6.3071e-04 1.5731e-05
4.9896e+00 6.9326e-04 1.6280e-05
4.9974e+00 6.5887e-04 1.6154e-05
5.0052e+00 6.0283e-04 1.5933e-05
5.0131e+00 3.8936e-04 1.5063e-05
5.0208e+00 3.2862e-04 1.4775e-05
5.0286e+00 5.1072e-04 1.6398e-05
5.0364e+00 6.4019e-04 1.7143e-05
5.0441e+00 7.0837e-04 1.7714e-05
5.0519e+00 7.2942e-04 1.7150e-05
5.0596e+00 7.2754e-04 1.7346e-05
5.0673e+00 6.8634e-04 1.7660e-05
5.0750e+00 4.9579e-04 1.6824e-05
5.0827e+00 4.8184e-04 1.7637e-05
5.0904e+00 5.9464e-04 1.7564e-05
5.0980e+00 5.6170e-04 1.7376e-05
5.1057e+00 4.7419e-04 1.7426e-05
5.1133e+00 5.5636e-04 1.7549e-05
5.1209e+00 5.9968e-04 1.8052e-05
5.1285e+00 4.9229e-04 1.8267e-05
5.1361e+00 3.1750e-04 1.7216e-05
5.1437e+00 2.5086e-04 1.6637e-05
5.1513e+00 3.5766e-04 1.7147e-05
5.1588e+00 4.6843e-04 1.7829e-05
5.1664e+00 5.1555e-04 1.8392e-05
5.1739e+00 5.5479e-04 1.9151e-05
5.1814e+00 5.9910e-04 1.9060e-05
5.1890e+00 4.7985e-04 1.8457e-05
5.2135e+00 4.2284e-04 1.2386e-06
5.2757e+00 3.8758e-04 1.1732e-06
5.3366e+00 3.5216e-04 1.1282e-06
5.3963e+00 2.8656e-04 1.0285e-06
5.4550e+00 2.3032e-04 9.8045e-07
5.5127e+00 1.9271e-04 9.2749e-07
5.5693e+00 1.5702e-04 8.6378e-07
5.6251e+00 1.3524e-04 8.1495e-07
5.6801e+00 1.1275e-04 7.8104e-07
5.7342e+00 1.0615e-04 7.4124e-07
5.7876e+00 1.0717e-04 7.8054e-07
5.8401e+00 9.8177e-05 7.6385e-07
5.8919e+00 8.3474e-05 7.5049e-07
5.9428e+00 8.7841e-05 7.4079e-07
5.9931e+00 1.0513e-04 8.4306e-07
6.0427e+00 1.0311e-04 7.4854e-07
6.0916e+00 1.0742e-04 8.6113e-07
6.1399e+00 1.1943e-04 8.7593e-07
6.1874e+00 1.6596e-04 9.8813e-07
6.2345e+00 2.2360e-04 1.0709e-06
6.2809e+00 2.6429e-04 1.1824e-06
6.3268e+00 2.1593e-04 1.1007e-06
6.3722e+00 1.4422e-04 9.6211e-07
6.4169e+00 9.3607e-05 8.5273e-07
6.5485e+00 7.7938e-05 8.3302e-07
6.5914e+00 8.1290e-05 8.4296e-07
6.6340e+00 9.5551e-05 9.1342e-07
6.6762e+00 1.2114e-04 9.7384e-07
6.7180e+00 1.4975e-04 1.0927e-06
6.7595e+00 1.5855e-04 1.0955e-06
6.8006e+00 1.5941e-04 1.0935e-06
6.8414e+00 1.5977e-04 1.0620e-06
6.8819e+00 1.8403e-04 1.1987e-06
6.9220e+00 2.1488e-04 1.2526e-06
6.9618e+00 2.1870e-04 1.2773e-06
7.0013e+00 2.0386e-04 1.2421e-06
7.0404e+00 2.0945e-04 1.2871e-06
7.0794e+00 2.2295e-04 1.3195e-06
7.1179e+00 2.2217e-04 1.3297e-06
7.1561e+00 1.9495e-04 1.2632e-06
7.1940e+00 1.7804e-04 1.2447e-06
7.2317e+00 1.6654e-04 1.2115e-06
7.2691e+00 1.5101e-04 1.1958e-06
7.3062e+00 1.2541e-04 1.1563e-06
7.3429e+00 1.1004e-04 1.1147e-06
7.3794e+00 9.8130e-05 1.0836e-06
7.4156e+00 9.8623e-05 1.1220e-06
7.4517e+00 1.0541e-04 1.1019e-06
7.4873e+00 1.0969e-04 1.1802e-06
7.5228e+00 1.3930e-04 1.2479e-06
7.5580e+00 1.6072e-04 1.3088e-06
7.5929e+00 1.7144e-04 1.3186e-06
7.6276e+00 1.5316e-04 1.2397e-06
7.6621e+00 1.0854e-04 1.1843e-06
7.6963e+00 8.2632e-05 1.1207e-06
7.7302e+00 9.7575e-05 1.1482e-06
7.7641e+00 1.1652e-04 1.2269e-06
7.7975e+00 1.3138e-04 1.2634e-06
7.8309e+00 1.4278e-04 1.3106e-06
7.8640e+00 1.3972e-04 1.3004e-06
7.8968e+00 1.3946e-04 1.3137e-06
7.9295e+00 1.5379e-04 1.3487e-06
7.9620e+00 1.6860e-04 1.4336e-06
7.9943e+00 1.7865e-04 1.4440e-06
8.0263e+00 1.8172e-04 1.4714e-06
8.0583e+00 1.9841e-04 1.5388e-06
8.0899e+00 2.2523e-04 1.6294e-06
8.1215e+00 2.5861e-04 1.6911e-06
8.1528e+00 2.6513e-04 1.7510e-06
8.1841e+00 2.7168e-04 1.7486e-06
8.2150e+00 3.0056e-04 1.9022e-06
8.2459e+00 3.3748e-04 2.0093e-06
8.2766e+00 3.8097e-04 1.9422e-06
8.3071e+00 3.9313e-04 2.1256e-06
8.3375e+00 4.0399e-04 2.1548e-06
8.3678e+00 4.2162e-04 2.1889e-06
8.3978e+00 4.6457e-04 2.2788e-06
8.4278e+00 5.1334e-04 2.3618e-06
8.4577e+00 5.1926e-04 2.4329e-06
8.4873e+00 5.3158e-04 2.4014e-06
8.5169e+00 5.3419e-04 2.4598e-06
8.5463e+00 5.8062e-04 2.5484e-06
8.5756e+00 6.0379e-04 2.6265e-06
8.6047e+00 6.1968e-04 2.6522e-06
8.6338e+00 6.3230e-04 2.7137e-06
8.6627e+00 6.5213e-04 2.7483e-06
8.6914e+00 6.8755e-04 2.8811e-06
8.7201e+00 7.0448e-04 2.9028e-06
8.7486e+00 6.8254e-04 2.9121e-06
8.7769e+00 6.5385e-04 2.8237e-06
8.8052e+00 6.6358e-04 2.9378e-06
8.8332e+00 7.4939e-04 3.2450e-06
8.8612e+00 7.7873e-04 3.5396e-06
8.8891e+00 7.7183e-04 3.4357e-06
8.9168e+00 7.1593e-04 3.0294e-06
8.9445e+00 6.8907e-04 3.0025e-06
8.9720e+00 7.1411e-04 3.0664e-06
8.9994e+00 7.4228e-04 3.1383e-06
9.0266e+00 7.4474e-04 3.1866e-06
9.0538e+00 7.4913e-04 3.1763e-06
9.0808e+00 7.3270e-04 3.2406e-06
9.1076e+00 7.4965e-04 2.9685e-06
9.1344e+00 7.2749e-04 3.2364e-06
9.1611e+00 7.0743e-04 3.2299e-06
9.1876e+00 7.3782e-04 3.2732e-06
9.2141e+00 7.7443e-04 3.3302e-06
9.2404e+00 8.0923e-04 3.4288e-06
9.2666e+00 8.0509e-04 3.4215e-06
9.2927e+00 7.3573e-04 3.3808e-06
9.3187e+00 7.0282e-04 3.2633e-06
9.3446e+00 7.2676e-04 3.3942e-06
9.3704e+00 7.5084e-04 3.4356e-06
9.3960e+00 8.1919e-04 3.5816e-06
9.4215e+00 8.4250e-04 3.5581e-06
9.4470e+00 8.0454e-04 3.5828e-06
9.4723e+00 7.4920e-04 3.4791e-06
9.4976e+00 7.2705e-04 3.4875e-06
9.5227e+00 7.4652e-04 3.6231e-06
9.5477e+00 7.7694e-04 4.1036e-06
9.5726e+00 8.3728e-04 4.2336e-06
9.5975e+00 8.8709e-04 3.9226e-06
9.6222e+00 8.8943e-04 3.8894e-06
9.6468e+00 8.0598e-04 3.8044e-06
9.6713e+00 7.4499e-04 3.6645e-06
9.6957e+00 7.1788e-04 3.6548e-06
9.7201e+00 7.8217e-04 3.7520e-06
9.7443e+00 8.5042e-04 3.9732e-06
9.7685e+00 9.5285e-04 4.0860e-06
9.7924e+00 9.8829e-04 4.2594e-06
9.8164e+00 1.0019e-03 4.2918e-06
9.8403e+00 9.3162e-04 4.1856e-06
9.8641e+00 8.3978e-04 4.0181e-06
9.8877e+00 7.8610e-04 4.0386e-06
9.9113e+00 8.5205e-04 4.0775e-06
9.9348e+00 9.5347e-04 4.3296e-06
9.9583e+00 1.0780e-03 4.5855e-06
9.9815e+00 1.1291e-03 4.7474e-06
1.0005e+01 1.1235e-03 4.7133e-06
1.0028e+01 1.0586e-03 4.6847e-06
1.0051e+01 9.5474e-04 4.4805e-06
1.0074e+01 8.9162e-04 4.1999e-06
1.0097e+01 9.1915e-04 4.5359e-06
1.0120e+01 1.0245e-03 4.8001e-06
1.0142e+01 1.1316e-03 5.0410e-06
1.0165e+01 1.1878e-03 5.1993e-06
1.0187e+01 1.2047e-03 5.2956e-06
1.0210e+01 1.1909e-03 5.3173e-06
1.0232e+01 1.1515e-03 5.2471e-06
1.0255e+01 1.0608e-03 5.1411e-06
1.0277e+01 9.3618e-04 4.8964e-06
1.0300e+01 7.5683e-04 4.6030e-06
1.0322e+01 5.5006e-04 4.2097e-06
1.0344e+01 3.6541e-04 3.9240e-06
1.0365e+01 2.9064e-04 3.6676e-06
1.0387e+01 3.0390e-04 3.8079e-06
1.0409e+01 3.7232e-04 4.0779e-06
1.0431e+01 4.4929e-04 4.3515e-06
1.0452e+01 5.0728e-04 4.5192e-06
1.0474e+01 5.5825e-04 4.7984e-06
1.0496e+01 5.7047e-04 4.8233e-06
1.0517e+01 5.7687e-04 4.9129e-06
1.0539e+01 6.1088e-04 5.0702e-06
1.0559e+01 6.7106e-04 5.2183e-06
1.0581e+01 7.0673e-04 5.3813e-06
1.0602e+01 7.2931e-04 5.5092e-06
1.0623e+01 7.0294e-04 5.4413e-06
1.0644e+01 6.4776e-04 5.6952e-06
1.0666e+01 5.4724e-04 5.2001e-06
1.0687e+01 4.3566e-04 5.1873e-06
1.0708e+01 3.3305e-04 4.8966e-06
1.0729e+01 2.7894e-04 4.8617e-06
1.0750e+01 2.6262e-04 4.7247e-06
1.0769e+01 3.2641e-04 5.1572e-06
1.0790e+01 4.0396e-04 5.3767e-06
1.0811e+01 4.6673e-04 5.6075e-06
1.0832e+01 5.6598e-04 5.9305e-06
1.0852e+01 6.3752e-04 6.2534e-06
1.0873e+01 6.9441e-04 6.4684e-06
1.0893e+01 7.0429e-04 6.5538e-06
1.0914e+01 7.3930e-04 6.7368e-06
1.0934e+01 7.8243e-04 6.7250e-06
1.0954e+01 7.4850e-04 7.0338e-06
1.0974e+01 7.2672e-04 7.3333e-06
1.0994e+01 7.0951e-04 7.2385e-06
1.1014e+01 7.2565e-04 7.4691e-06
1.1034e+01 8.2469e-04 7.3383e-06
1.1054e+01 9.0143e-04 8.0029e-06
1.1074e+01 9.7389e-04 8.2723e-06
1.1094e+01 9.7724e-04 8.3927e-06
1.1114e+01 9.9717e-04 8.5084e-06
1.1134e+01 1.0364e-03 8.8736e-06
1.1154e+01 1.0664e-03 8.8120e-06
1.1174e+01 9.9030e-04 8.9226e-06
1.1192e+01 9.4517e-04 8.8373e-06
1.1212e+01 8.3907e-04 9.0933e-06
1.1232e+01 7.8111e-04 8.8892e-06
1.1251e+01 7.8802e-04 9.1955e-06
1.1271e+01 8.6816e-04 9.3404e-06
1.1290e+01 9.7123e-04 9.8945e-06
1.1310e+01 1.0204e-03 9.7830e-06
1.1329e+01 1.0225e-03 1.0312e-05
1.1348e+01 1.0464e-03 1.0298e-05
1.1367e+01 1.0498e-03 1.0653e-05
1.1387e+01 1.0331e-03 1.0508e-05
1.1405e+01 1.0425e-03 1.0633e-05
1.1424e+01 1.0000e-03 1.0333e-05
1.1443e+01 9.1110e-04 1.0521e-05
1.1462e+01 8.3424e-04 9.7074e-06
1.1481e+01 8.3452e-04 1.0468e-05
1.1500e+01 7.9791e-04 1.0351e-05
1.1519e+01 7.9937e-04 1.0906e-05
1.1537e+01 8.0207e-04 1.0445e-05
1.1556e+01 8.7791e-04 1.1425e-05
1.1575e+01 9.5357e-04 1.1442e-05
1.1594e+01 9.9596e-04 1.1961e-05
1.1611e+01 1.0356e-03 1.1915e-05
1.1630e+01 9.9119e-04 1.2246e-05
1.1648e+01 9.4598e-04 1.1928e-05
1.1667e+01 9.4412e-04 1.1556e-05
1.1685e+01 8.6164e-04 1.2079e-05
1.1704e+01 7.7260e-04 1.2201e-05
1.1722e+01 6.8224e-04 1.2751e-05
1.1740e+01 6.5940e-04 1.2388e-05
1.1759e+01 6.7206e-04 1.2896e-05
1.1777e+01 7.1745e-04 1.3835e-05
1.1795e+01 7.4421e-04 1.3548e-05
1.1812e+01 7.9734e-04 1.4448e-05
1.1830e+01 8.3932e-04 1.4308e-05
1.1848e+01 8.6970e-04 1.5535e-05
1.1866e+01 9.4025e-04 1.5709e-05
1.1884e+01 8.8977e-04 1.6140e-05
