# Wavelength(micron)	Flux(Jy)	Flux_error(Jy)
4.1924e+00 4.1797e-04 9.5282e-06
4.2018e+00 4.4331e-04 9.5458e-06
4.2113e+00 4.1529e-04 9.4256e-06
4.2207e+00 3.3619e-04 9.3915e-06
4.2300e+00 3.3538e-04 9.3513e-06
4.2394e+00 3.6080e-04 9.5342e-06
4.2487e+00 3.9533e-04 9.4789e-06
4.2580e+00 3.9966e-04 9.5735e-06
4.2673e+00 3.7345e-04 9.3935e-06
4.2766e+00 4.0510e-04 9.5600e-06
4.2858e+00 4.2572e-04 1.0159e-05
4.2951e+00 3.9772e-04 9.9996e-06
4.3043e+00 3.5899e-04 9.8619e-06
4.3135e+00 4.0571e-04 1.0039e-05
4.3226e+00 4.5340e-04 1.0130e-05
4.3318e+00 4.1701e-04 1.0178e-05
4.3409e+00 4.0583e-04 1.0139e-05
4.3500e+00 4.2229e-04 1.0209e-05
4.3591e+00 4.6743e-04 1.0766e-05
4.3681e+00 4.9726e-04 1.1243e-05
4.3772e+00 5.0649e-04 1.1180e-05
4.3862e+00 4.5616e-04 1.1171e-05
4.3952e+00 4.4303e-04 1.0818e-05
4.4042e+00 5.4537e-04 1.1818e-05
4.4131e+00 5.9420e-04 1.2064e-05
4.4221e+00 4.8604e-04 1.1188e-05
4.4310e+00 4.2570e-04 1.0976e-05
4.4399e+00 4.1680e-04 1.1006e-05
4.4488e+00 4.5223e-04 1.1312e-05
4.4577e+00 4.3828e-04 1.1127e-05
4.4665e+00 3.7284e-04 1.0954e-05
4.4754e+00 3.7045e-04 1.1176e-05
4.4842e+00 3.8952e-04 1.0995e-05
4.4930e+00 3.7339e-04 1.1205e-05
4.5017e+00 3.6365e-04 1.1552e-05
4.5105e+00 3.2430e-04 1.0938e-05
4.5192e+00 2.7927e-04 1.0714e-05
4.5279e+00 2.6867e-04 1.0867e-05
4.5366e+00 2.9092e-04 1.0730e-05
4.5453e+00 2.8653e-04 1.0848e-05
4.5540e+00 2.8309e-04 1.0721e-05
4.5626e+00 2.7574e-04 1.0431e-05
4.5713e+00 2.2179e-04 1.0745e-05
4.5799e+00 2.4647e-04 1.0891e-05
4.5885e+00 2.7680e-04 1.0806e-05
4.5971e+00 2.8701e-04 1.0765e-05
4.6056e+00 2.8335e-04 1.1020e-05
4.6142e+00 2.6566e-04 1.0911e-05
4.6227e+00 2.6006e-04 1.0988e-05
4.6312e+00 2.8408e-04 1.1093e-05
4.6397e+00 3.1705e-04 1.1446e-05
4.6482e+00 3.0452e-04 1.1269e-05
4.6566e+00 3.4059e-04 1.2073e-05
4.6651e+00 3.6371e-04 1.2476e-05
4.6735e+00 3.1940e-04 1.1613e-05
4.6819e+00 3.3181e-04 1.1582e-05
4.6903e+00 3.4352e-04 1.1687e-05
4.6987e+00 2.9981e-04 1.1635e-05
4.7070e+00 2.6994e-04 1.1600e-05
4.7154e+00 2.6238e-04 1.1791e-05
4.7237e+00 2.4099e-04 1.1983e-05
4.7320e+00 2.5361e-04 1.2004e-05
4.7403e+00 3.2344e-04 1.2029e-05
4.7486e+00 3.2666e-04 1.2045e-05
4.7569e+00 2.9731e-04 1.2573e-05
4.7651e+00 2.8643e-04 1.2355e-05
4.7733e+00 2.7562e-04 1.2258e-05
4.7816e+00 2.2863e-04 1.1900e-05
4.7898e+00 2.6572e-04 1.2511e-05
4.7979e+00 3.2493e-04 1.3097e-05
4.8061e+00 3.0907e-04 1.2761e-05
4.8143e+00 2.8767e-04 1.2771e-05
4.8224e+00 3.2305e-04 1.3086e-05
4.8306e+00 2.8543e-04 1.3461e-05
4.8387e+00 2.5195e-04 1.2777e-05
4.8468e+00 3.2117e-04 1.3138e-05
4.8548e+00 3.7061e-04 1.3499e-05
4.8629e+00 3.8174e-04 1.3787e-05
4.8710e+00 3.5320e-04 1.3712e-05
4.8790e+00 3.7606e-04 1.3816e-05
4.8870e+00 3.2866e-04 1.3455e-05
4.8950e+00 3.0682e-04 1.3335e-05
4.9030e+00 3.4030e-04 1.4075e-05
4.9110e+00 3.8351e-04 1.4563e-05
4.9190e+00 4.0425e-04 1.4021e-05
4.9269e+00 3.5470e-04 1.3722e-05
4.9349e+00 3.1598e-04 1.3891e-05
4.9428e+00 2.8321e-04 1.3468e-05
4.9507e+00 2.2444e-04 1.3459e-05
4.9586e+00 2.6812e-04 1.3737e-05
4.9665e+00 3.6053e-04 1.4369e-05
4.9744e+00 3.9897e-04 1.4795e-05
4.9822e+00 4.3746e-04 1.4990e-05
4.9901e+00 4.3462e-04 1.4955e-05
4.9979e+00 4.1519e-04 1.5210e-05
5.0057e+00 3.7645e-04 1.4629e-05
5.0135e+00 2.4782e-04 1.4141e-05
5.0213e+00 2.4372e-04 1.4845e-05
5.0291e+00 3.2867e-04 1.4977e-05
5.0368e+00 3.9593e-04 1.5888e-05
5.0446e+00 3.9307e-04 1.6335e-05
5.0523e+00 4.3138e-04 1.6973e-05
5.0600e+00 4.2648e-04 1.5871e-05
5.0678e+00 4.3801e-04 1.6033e-05
5.0755e+00 3.1715e-04 1.5939e-05
5.0831e+00 2.8508e-04 1.5860e-05
5.0908e+00 3.3388e-04 1.8270e-05
5.0985e+00 3.4517e-04 1.7455e-05
5.1061e+00 2.9997e-04 1.6737e-05
5.1137e+00 3.2145e-04 1.7148e-05
5.1214e+00 3.3671e-04 1.7626e-05
5.1290e+00 2.7411e-04 1.7521e-05
5.1366e+00 1.4848e-04 1.7141e-05
5.1441e+00 1.9620e-04 1.6683e-05
5.1517e+00 2.6893e-04 1.7453e-05
5.1593e+00 2.7830e-04 1.7342e-05
5.1668e+00 2.5442e-04 1.7095e-05
5.1744e+00 2.7619e-04 1.7617e-05
5.1819e+00 3.2119e-04 1.8390e-05
5.1894e+00 3.0061e-04 1.7871e-05
5.2164e+00 2.5113e-04 8.3620e-07
5.2786e+00 2.2567e-04 7.9182e-07
5.3395e+00 2.0829e-04 7.6444e-07
5.3992e+00 1.6534e-04 7.1077e-07
5.4578e+00 1.3556e-04 6.8154e-07
5.5154e+00 1.1686e-04 6.6058e-07
5.5721e+00 9.8194e-05 6.2403e-07
5.6279e+00 8.6667e-05 6.0773e-07
5.6829e+00 7.5811e-05 5.9592e-07
5.7370e+00 7.0867e-05 5.5825e-07
5.7903e+00 7.1998e-05 5.8714e-07
5.8428e+00 6.7019e-05 5.9948e-07
5.8945e+00 6.1415e-05 5.9538e-07
5.9455e+00 6.7531e-05 5.8666e-07
5.9958e+00 7.6657e-05 6.6666e-07
6.0453e+00 7.3639e-05 6.0729e-07
6.0943e+00 7.6130e-05 6.6806e-07
6.1425e+00 8.3943e-05 6.8744e-07
6.1901e+00 1.0570e-04 7.3631e-07
6.2371e+00 1.3582e-04 7.7022e-07
6.2835e+00 1.5629e-04 8.3747e-07
6.3294e+00 1.3166e-04 7.9235e-07
6.3747e+00 9.3777e-05 7.3642e-07
6.4195e+00 6.5217e-05 6.6650e-07
6.5510e+00 5.2351e-05 6.6390e-07
6.5939e+00 5.4547e-05 6.6535e-07
6.6365e+00 6.2638e-05 7.1511e-07
6.6787e+00 7.3441e-05 7.4023e-07
6.7205e+00 8.5767e-05 7.8696e-07
6.7620e+00 9.0406e-05 8.0930e-07
6.8031e+00 9.1874e-05 7.9849e-07
6.8439e+00 9.4115e-05 8.1393e-07
6.8843e+00 1.0363e-04 8.8817e-07
6.9245e+00 1.1509e-04 8.9702e-07
6.9643e+00 1.1739e-04 9.1522e-07
7.0037e+00 1.1130e-04 8.9685e-07
7.0429e+00 1.1083e-04 9.2526e-07
7.0817e+00 1.1117e-04 9.3058e-07
7.1203e+00 1.0809e-04 9.2912e-07
7.1585e+00 9.8483e-05 9.1930e-07
7.1964e+00 9.2741e-05 9.6771e-07
7.2340e+00 8.7982e-05 9.0251e-07
7.2714e+00 7.3984e-05 8.8383e-07
7.3084e+00 6.8108e-05 8.8149e-07
7.3452e+00 5.9191e-05 8.9017e-07
7.3817e+00 5.7255e-05 8.8508e-07
7.4180e+00 5.6192e-05 8.9797e-07
7.4539e+00 5.8811e-05 8.9601e-07
7.4896e+00 6.3407e-05 9.2170e-07
7.5250e+00 7.5361e-05 9.4359e-07
7.5602e+00 8.4064e-05 9.8944e-07
7.5952e+00 8.8745e-05 1.0014e-06
7.6298e+00 7.7801e-05 9.5110e-07
7.6643e+00 6.1330e-05 9.3583e-07
7.6984e+00 4.6251e-05 9.1160e-07
7.7325e+00 5.2918e-05 9.2238e-07
7.7662e+00 6.3527e-05 9.7362e-07
7.7997e+00 6.6185e-05 9.8588e-07
7.8330e+00 7.3346e-05 1.0159e-06
7.8661e+00 7.3583e-05 1.0360e-06
7.8989e+00 7.5362e-05 1.0343e-06
7.9316e+00 8.0695e-05 1.0455e-06
7.9641e+00 9.0199e-05 1.0986e-06
7.9963e+00 9.0182e-05 1.1090e-06
8.0285e+00 9.1972e-05 1.1160e-06
8.0603e+00 9.1766e-05 1.1503e-06
8.0920e+00 1.0279e-04 1.2047e-06
8.1236e+00 1.2143e-04 1.2334e-06
8.1549e+00 1.2109e-04 1.2977e-06
8.1861e+00 1.1750e-04 1.2553e-06
8.2171e+00 1.2963e-04 1.3666e-06
8.2479e+00 1.5286e-04 1.4240e-06
8.2786e+00 1.5671e-04 1.3574e-06
8.3091e+00 1.6414e-04 1.4842e-06
8.3395e+00 1.6790e-04 1.4796e-06
8.3697e+00 1.8029e-04 1.5000e-06
8.3998e+00 1.8706e-04 1.5433e-06
8.4298e+00 2.0594e-04 1.5436e-06
8.4596e+00 2.0802e-04 1.5814e-06
8.4893e+00 2.1550e-04 1.5739e-06
8.5189e+00 2.2745e-04 1.6225e-06
8.5482e+00 2.4036e-04 1.6627e-06
8.5775e+00 2.5338e-04 1.7145e-06
8.6066e+00 2.5541e-04 1.7105e-06
8.6357e+00 2.6123e-04 1.7740e-06
8.6645e+00 2.7475e-04 1.8094e-06
8.6933e+00 2.9227e-04 1.8775e-06
8.7219e+00 3.0261e-04 1.8984e-06
8.7504e+00 3.0067e-04 1.9106e-06
8.7787e+00 2.8376e-04 1.8208e-06
8.8070e+00 2.8749e-04 1.9374e-06
8.8351e+00 3.2226e-04 1.9302e-06
8.8631e+00 3.3151e-04 2.0326e-06
8.8910e+00 3.2903e-04 2.0482e-06
8.9186e+00 3.1573e-04 2.0114e-06
8.9463e+00 3.0818e-04 2.0257e-06
8.9737e+00 3.1620e-04 2.0828e-06
9.0011e+00 3.3107e-04 2.0929e-06
9.0284e+00 3.3267e-04 2.1288e-06
9.0555e+00 3.3473e-04 2.1498e-06
9.0825e+00 3.3536e-04 2.1934e-06
9.1094e+00 3.3323e-04 2.0269e-06
9.1361e+00 3.2976e-04 2.1965e-06
9.1628e+00 3.3119e-04 2.1933e-06
9.1894e+00 3.3691e-04 2.2511e-06
9.2158e+00 3.5965e-04 2.2802e-06
9.2421e+00 3.7089e-04 2.3426e-06
9.2684e+00 3.7373e-04 2.3504e-06
9.2944e+00 3.4864e-04 2.3381e-06
9.3204e+00 3.3713e-04 2.2514e-06
9.3463e+00 3.4398e-04 2.3519e-06
9.3720e+00 3.6444e-04 2.3877e-06
9.3977e+00 3.7884e-04 2.4501e-06
9.4232e+00 3.8614e-04 2.4557e-06
9.4486e+00 3.7157e-04 2.4882e-06
9.4740e+00 3.5149e-04 2.4357e-06
9.4992e+00 3.5369e-04 2.4762e-06
9.5244e+00 3.6808e-04 2.5108e-06
9.5493e+00 3.8522e-04 2.5776e-06
9.5742e+00 4.1019e-04 2.6138e-06
9.5991e+00 4.1982e-04 2.6606e-06
9.6237e+00 4.1752e-04 2.6698e-06
9.6484e+00 3.8301e-04 2.6401e-06
9.6729e+00 3.4904e-04 2.5557e-06
9.6973e+00 3.5086e-04 2.6381e-06
9.7216e+00 3.8134e-04 2.6679e-06
9.7458e+00 4.2239e-04 2.7716e-06
9.7700e+00 4.5345e-04 2.8438e-06
9.7940e+00 4.5517e-04 2.9268e-06
9.8180e+00 4.6868e-04 2.9718e-06
9.8418e+00 4.3411e-04 3.1616e-06
9.8656e+00 3.7813e-04 3.0257e-06
9.8892e+00 3.6742e-04 2.9462e-06
9.9128e+00 4.0359e-04 2.9316e-06
9.9363e+00 4.6440e-04 3.0335e-06
9.9597e+00 5.0944e-04 3.1644e-06
9.9830e+00 5.3801e-04 3.2234e-06
1.0006e+01 5.2298e-04 3.2412e-06
1.0030e+01 4.8189e-04 3.2113e-06
1.0053e+01 4.3689e-04 3.1812e-06
1.0075e+01 4.1215e-04 2.9467e-06
1.0098e+01 4.3854e-04 3.2365e-06
1.0121e+01 4.7610e-04 3.3542e-06
1.0144e+01 5.3946e-04 3.4960e-06
1.0166e+01 5.6871e-04 3.5976e-06
1.0189e+01 5.7419e-04 3.7631e-06
1.0212e+01 5.8171e-04 3.8071e-06
1.0234e+01 5.3858e-04 3.6044e-06
1.0257e+01 4.8045e-04 3.6378e-06
1.0278e+01 4.1954e-04 3.4732e-06
1.0300e+01 3.5390e-04 3.3921e-06
1.0323e+01 2.3359e-04 3.1535e-06
1.0345e+01 1.6113e-04 3.0693e-06
1.0367e+01 1.2713e-04 3.0086e-06
1.0389e+01 1.4089e-04 3.1008e-06
1.0411e+01 1.6047e-04 3.1497e-06
1.0432e+01 1.9354e-04 3.3082e-06
1.0454e+01 2.0733e-04 3.3852e-06
1.0475e+01 2.1639e-04 3.4594e-06
1.0497e+01 2.4146e-04 3.5862e-06
1.0518e+01 2.4516e-04 3.6612e-06
1.0540e+01 2.6007e-04 3.7162e-06
1.0561e+01 2.6712e-04 3.8151e-06
1.0582e+01 2.9044e-04 3.8566e-06
1.0604e+01 2.9306e-04 3.9563e-06
1.0625e+01 3.0434e-04 4.0007e-06
1.0646e+01 2.7283e-04 4.1851e-06
1.0666e+01 2.2687e-04 3.8733e-06
1.0687e+01 1.8265e-04 4.0484e-06
1.0708e+01 1.3665e-04 3.9248e-06
1.0729e+01 1.2405e-04 3.9929e-06
1.0750e+01 1.2034e-04 4.0240e-06
1.0771e+01 1.4945e-04 4.1658e-06
1.0792e+01 1.8374e-04 4.3438e-06
1.0813e+01 2.2478e-04 4.4615e-06
1.0833e+01 2.4212e-04 4.5305e-06
1.0853e+01 2.5802e-04 4.7677e-06
1.0873e+01 2.7035e-04 4.7977e-06
1.0894e+01 2.6421e-04 4.9311e-06
1.0914e+01 2.8233e-04 4.7632e-06
1.0935e+01 2.9689e-04 4.9644e-06
1.0955e+01 3.0264e-04 5.2179e-06
1.0975e+01 2.8250e-04 5.4240e-06
1.0996e+01 2.8582e-04 5.4855e-06
1.1016e+01 3.0939e-04 5.5515e-06
1.1036e+01 3.2263e-04 5.3421e-06
1.1055e+01 3.7420e-04 5.9235e-06
1.1075e+01 4.2315e-04 6.0569e-06
1.1095e+01 4.0857e-04 6.2137e-06
1.1115e+01 4.2447e-04 6.2791e-06
1.1135e+01 4.4052e-04 6.3215e-06
1.1155e+01 4.3675e-04 6.3097e-06
1.1174e+01 4.2036e-04 6.5573e-06
1.1194e+01 4.0576e-04 6.5532e-06
1.1214e+01 3.7851e-04 6.9752e-06
1.1233e+01 3.3754e-04 7.0091e-06
1.1252e+01 3.3220e-04 6.9912e-06
1.1271e+01 4.1490e-04 7.2012e-06
1.1291e+01 4.4495e-04 7.6715e-06
1.1310e+01 4.5807e-04 7.8270e-06
1.1330e+01 4.6032e-04 7.7113e-06
1.1349e+01 4.7865e-04 7.7599e-06
1.1368e+01 4.6543e-04 7.8543e-06
1.1387e+01 4.4226e-04 7.6865e-06
1.1407e+01 4.4623e-04 8.1020e-06
1.1426e+01 4.2842e-04 7.6752e-06
1.1444e+01 3.8839e-04 7.9681e-06
1.1463e+01 3.9529e-04 7.5979e-06
1.1482e+01 3.7304e-04 7.9688e-06
1.1501e+01 3.5257e-04 7.9726e-06
1.1519e+01 3.5092e-04 8.1888e-06
1.1538e+01 3.5744e-04 8.0644e-06
1.1557e+01 3.9678e-04 8.7167e-06
1.1576e+01 4.1186e-04 8.8124e-06
1.1594e+01 4.3979e-04 9.1174e-06
1.1613e+01 4.2343e-04 8.8796e-06
1.1632e+01 3.6998e-04 9.0423e-06
1.1649e+01 3.9883e-04 9.4708e-06
1.1668e+01 3.7953e-04 8.9254e-06
1.1686e+01 3.6811e-04 9.2823e-06
1.1704e+01 3.2410e-04 9.4921e-06
1.1723e+01 2.8972e-04 9.7345e-06
1.1741e+01 2.7606e-04 1.0979e-05
1.1759e+01 2.8977e-04 1.0070e-05
1.1778e+01 3.3796e-04 1.0721e-05
1.1796e+01 3.3171e-04 1.0856e-05
1.1814e+01 3.5765e-04 1.1218e-05
1.1832e+01 3.6618e-04 1.1164e-05
1.1849e+01 3.7306e-04 1.1867e-05
1.1867e+01 3.5862e-04 1.1709e-05
1.1885e+01 3.9237e-04 1.2535e-05
1.1903e+01 3.5700e-04 1.2056e-05
